YMCC,fuelups,kml
2012 Triumph Bonneville America,Added Mar 2012 &bull; 16 fuel-ups Property of Fatbloke . 5.9Avg L/100km.,5.9
2011 Triumph Bonneville America,Added Sep 2012 Property of debo . N/AAvg L/100km.,N/A
2009 Triumph Bonneville America,Added Aug 2011 Property of Loki40cal . N/AAvg L/100km.,N/A
2007 Triumph Bonneville America,Added Jun 2011 &bull; 43 fuel-ups Property of Ginormous . 5.5Avg L/100km.,5.5
2007 Triumph Bonneville America,Added Aug 2008 &bull; 58 fuel-ups Property of JayTee . 4.9Avg L/100km.,4.9
2007 Triumph Bonneville America,Added Jul 2010 &bull; 25 fuel-ups Property of Troubadour . 5.5Avg L/100km.,5.5
2006 Triumph Bonneville America,Added Oct 2012 Property of WinslowIQ . N/AAvg L/100km.,N/A
2005 Triumph Bonneville America,Added May 2010 &bull; 33 fuel-ups Property of Mallard . 5.2Avg L/100km.,5.2
2003 Triumph Bonneville America,Added Jun 2010 &bull; 46 fuel-ups Property of shanew . 5.8Avg L/100km.,5.8
2003 Triumph Bonneville America,Added Feb 2012 &bull; 7 fuel-ups Property of Zegrze . 6.0Avg L/100km.,6
1998 Triumph Bonneville America,Added Jan 2013 Property of peterdunn . N/AAvg L/100km.,N/A
2012 Triumph Bonneville Black,Added Apr 2012 &bull; 2 fuel-ups Property of WhiteDynamite . 5.5Avg L/100km.,5.5
2010 Triumph Bonneville Black,Added Apr 2011 &bull; 25 fuel-ups Property of ArtsBonnie . 5.8Avg L/100km.,5.8
2009 Triumph Bonneville Black,Added Oct 2008 &bull; 1 fuel-up Property of aboyandhisrobot. 6.3Avg L/100km.,6.3
2007 Triumph Bonneville Black,Added Jun 2012 &bull; 22 fuel-ups Property of MrHyde . 6.0Avg L/100km.,6
2007 Triumph Bonneville Black,Added Nov 2011 Property of johnnyeastside . N/AAvg L/100km.,N/A
2005 Triumph Bonneville Black,Added Jun 2012 Property of pz1 . N/AAvg L/100km.,N/A
2005 Triumph Bonneville Black,Added Nov 2011 Property of BigMike1971 . N/AAvg L/100km.,N/A
2005 Triumph Daytona 600,Added Oct 2011 &bull; 3 fuel-ups Property of Stonesie . 6.1Avg L/100km.,6.1
2004 Triumph Daytona 600,Added Apr 2013 &bull; 1 fuel-up Property of strider408 . N/AAvg L/100km.,N/A
2004 Triumph Daytona 600,Added Jul 2012 &bull; 9 fuel-ups Property of Bradtastic . 5.8Avg L/100km.,5.8
2004 Triumph Daytona 600,Added Jul 2011 &bull; 8 fuel-ups Property of jstumpalump150 . 6.4Avg L/100km.,6.4
2004 Triumph Daytona 600,Added May 2010 Property of CurtPouncey . N/AAvg L/100km.,N/A
2003 Triumph Daytona 600,Added Oct 2011 &bull; 25 fuel-ups Property of timmyjj21 . 5.9Avg L/100km.,5.9
2003 Triumph Daytona 600,Added Dec 2009 &bull; 55 fuel-ups Property of bearmeister . 6.3Avg L/100km.,6.3
2005 Triumph Daytona 650,Added Dec 2011 &bull; 1 fuel-up Property of dh3069 . N/AAvg L/100km.,N/A
2004 Triumph Daytona 650,Added Mar 2013 &bull; 6 fuel-ups Property of rnavarro . 6.3Avg L/100km.,6.3
2012 Triumph Daytona 675,Added Jul 2012 &bull; 33 fuel-ups Property of phof . 5.9Avg L/100km.,5.9
2012 Triumph Daytona 675,Added Mar 2013 &bull; 3 fuel-ups Property of novaman64 . 5.9Avg L/100km.,5.9
2012 Triumph Daytona 675,Added Aug 2012 &bull; 19 fuel-ups Property of chinoamigo . 5.3Avg L/100km.,5.3
2012 Triumph Daytona 675,Added Nov 2012 &bull; 19 fuel-ups Property of Quanticfx . 5.3Avg L/100km.,5.3
2011 Triumph Daytona 675,Added Jun 2011 &bull; 71 fuel-ups Property of tgat86 . 6.5Avg L/100km.,6.5
2011 Triumph Daytona 675,Added May 2012 Property of Morbius . N/AAvg L/100km.,N/A
2011 Triumph Daytona 675,Added Apr 2011 Property of djtwitch . N/AAvg L/100km.,N/A
2011 Triumph Daytona 675,Added Dec 2012 Property of art83 . N/AAvg L/100km.,N/A
2010 Triumph Daytona 675,Added Dec 2011 &bull; 1 fuel-up Property of CptMidway . 6.2Avg L/100km.,6.2
2010 Triumph Daytona 675,Added Apr 2012 &bull; 4 fuel-ups Property of happysv . 6.7Avg L/100km.,6.7
2010 Triumph Daytona 675,Added Oct 2011 Property of Stuie . N/AAvg L/100km.,N/A
2009 Triumph Daytona 675,Added Jul 2012 &bull; 25 fuel-ups Property of juiceman . 5.7Avg L/100km.,5.7
2009 Triumph Daytona 675,Added Mar 2011 &bull; 15 fuel-ups Property of Danw182 . 6.5Avg L/100km.,6.5
2009 Triumph Daytona 675,Added Feb 2013 Property of AWeb80 . N/AAvg L/100km.,N/A
2009 Triumph Daytona 675,Added Aug 2009 Property of Tim675. N/AAvg L/100km.,N/A
2009 Triumph Daytona 675,Added Aug 2012 &bull; 18 fuel-ups Property of Stu675 . 6.1Avg L/100km.,6.1
2009 Triumph Daytona 675,Added Mar 2011 Property of irzimmer . N/AAvg L/100km.,N/A
2009 Triumph Daytona 675,Added Apr 2012 Property of wileycoyote . N/AAvg L/100km.,N/A
2008 Triumph Daytona 675,Added May 2011 Property of sanchezz . N/AAvg L/100km.,N/A
2008 Triumph Daytona 675,Added Jan 2013 &bull; 2 fuel-ups Property of vicpergo . 6.6Avg L/100km.,6.6
2008 Triumph Daytona 675,Added May 2012 &bull; 61 fuel-ups Property of Grungivitus . 5.5Avg L/100km.,5.5
2008 Triumph Daytona 675,Added Dec 2010 Property of killerkali . N/AAvg L/100km.,N/A
2008 Triumph Daytona 675,Added Mar 2013 Property of RobertoEllery . N/AAvg L/100km.,N/A
2008 Triumph Daytona 675,Added Feb 2013 Property of 33zeven . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Feb 2010 &bull; 16 fuel-ups Property of Nimp3 . 6.4Avg L/100km.,6.4
2007 Triumph Daytona 675,Added Oct 2012 &bull; 7 fuel-ups Property of spidygm . 5.5Avg L/100km.,5.5
2007 Triumph Daytona 675,Added Jul 2011 &bull; 10 fuel-ups Property of ryanjs . 8.4Avg L/100km.,8.4
2007 Triumph Daytona 675,Added Aug 2011 &bull; 20 fuel-ups Property of MYKB93 . 6.3Avg L/100km.,6.3
2007 Triumph Daytona 675,Added Mar 2011 &bull; 80 fuel-ups Property of triumphchris675 . 6.2Avg L/100km.,6.2
2007 Triumph Daytona 675,Added Aug 2008 &bull; 1 fuel-up Property of Goaticusmaximus. 4.8Avg L/100km.,4.8
2007 Triumph Daytona 675,Added Apr 2012 Property of rescue13. N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Jul 2012 Property of DJW . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Feb 2012 Property of EddyS3 . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Jan 2010 &bull; 55 fuel-ups Property of mleeper99 . 6.9Avg L/100km.,6.9
2007 Triumph Daytona 675,Added Nov 2011 &bull; 3 fuel-ups Property of stang999 . 6.4Avg L/100km.,6.4
2007 Triumph Daytona 675,Added Nov 2011 Property of CokeFL675 . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Jun 2010 Property of Nezoid . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Dec 2009 Property of thenightisdark. N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Dec 2012 Property of gophurr . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Nov 2011 Property of ZStyle . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Oct 2011 Property of jbyrne046 . N/AAvg L/100km.,N/A
2007 Triumph Daytona 675,Added Jan 2013 Property of hondamang . N/AAvg L/100km.,N/A
2006 Triumph Daytona 675,Added May 2012 &bull; 11 fuel-ups Property of Mcthuggy . 6.8Avg L/100km.,6.8
2006 Triumph Daytona 675,Added Sep 2012 &bull; 13 fuel-ups Property of tonysigh . 6.1Avg L/100km.,6.1
2006 Triumph Daytona 675,Added Mar 2012 &bull; 20 fuel-ups Property of dyzio . 5.7Avg L/100km.,5.7
2006 Triumph Daytona 675,Added Jun 2012 &bull; 2 fuel-ups Property of str0nach . 6.2Avg L/100km.,6.2
2006 Triumph Daytona 675,Added Mar 2012 &bull; 156 fuel-ups Property of nb2mitch . 6.1Avg L/100km.,6.1
2006 Triumph Daytona 675,Added Dec 2010 &bull; 25 fuel-ups Property of triumphchris675 . 6.9Avg L/100km.,6.9
2006 Triumph Daytona 675,Added Jan 2013 &bull; 3 fuel-ups Property of Vesrah . 7.6Avg L/100km.,7.6
2006 Triumph Daytona 675,Added Apr 2010 Property of tworotor7. N/AAvg L/100km.,N/A
2006 Triumph Daytona 675,Added Nov 2011 Property of paulcdb . N/AAvg L/100km.,N/A
2006 Triumph Daytona 675,Added Sep 2012 Property of kungwildstyle . N/AAvg L/100km.,N/A
2006 Triumph Daytona 675,Added Jan 2013 Property of nixthewiz . N/AAvg L/100km.,N/A
2005 Triumph Daytona 675,Added Aug 2011 &bull; 1 fuel-up Property of ScubaDeano . 7.2Avg L/100km.,7.2
2013 Triumph Daytona 675R,Added Mar 2013 &bull; 9 fuel-ups Property of Jdizzy92 . 5.7Avg L/100km.,5.7
2013 Triumph Daytona 675R,Added Mar 2013 &bull; 12 fuel-ups Property of CBR250RABS . 6.3Avg L/100km.,6.3
2013 Triumph Daytona 675R,Added Dec 2012 &bull; 15 fuel-ups Property of xNinjas . 5.7Avg L/100km.,5.7
2012 Triumph Daytona 675R,Added Sep 2012 &bull; 5 fuel-ups Property of Papachristou . 5.8Avg L/100km.,5.8
2012 Triumph Daytona 675R,Added Apr 2012 &bull; 24 fuel-ups Property of moofy . 5.1Avg L/100km.,5.1
1997 Triumph Daytona 900,Added Apr 2012 &bull; 18 fuel-ups Property of Highlander . 5.8Avg L/100km.,5.8
2006 Triumph Daytona 955i,Added Aug 2011 &bull; 3 fuel-ups Property of tvalentine . 6.8Avg L/100km.,6.8
2006 Triumph Daytona 955i,Added Apr 2013 &bull; 3 fuel-ups Property of kernowkamikaze . 6.0Avg L/100km.,6
2006 Triumph Daytona 955i,Added Jul 2012 Property of MPH . N/AAvg L/100km.,N/A
2003 Triumph Daytona 955i,Added Jan 2013 Property of Chivatty . N/AAvg L/100km.,N/A
2003 Triumph Daytona 955i,Added Jan 2012 Property of redken . N/AAvg L/100km.,N/A
2003 Triumph Daytona 955i,Added Apr 2010 Property of Nollvision . N/AAvg L/100km.,N/A
2002 Triumph Daytona 955i,Added Oct 2012 &bull; 8 fuel-ups Property of voodoobear . 8.4Avg L/100km.,8.4
2002 Triumph Daytona 955i,Added Mar 2010 &bull; 10 fuel-ups Property of drewcarey . 5.7Avg L/100km.,5.7
2001 Triumph Daytona 955i,Added May 2011 &bull; 76 fuel-ups Property of croozenooze . 6.0Avg L/100km.,6
2001 Triumph Daytona 955i,Added Sep 2011 &bull; 1 fuel-up Property of flyinthebuff . 7.7Avg L/100km.,7.7
2000 Triumph Daytona 955i,Added May 2012 &bull; 1 fuel-up Property of seabasstke . 7.6Avg L/100km.,7.6
1999 Triumph Daytona 955i,Added Dec 2012 &bull; 16 fuel-ups Property of Astrobyker . 5.3Avg L/100km.,5.3
1999 Triumph Daytona 955i,Added Aug 2012 &bull; 18 fuel-ups Property of kd7svh . 5.7Avg L/100km.,5.7
1999 Triumph Daytona 955i,Added Mar 2013 &bull; 1 fuel-up Property of MrButter . 6.1Avg L/100km.,6.1
1999 Triumph Daytona 955i,Added Nov 2011 Property of spunky99 . N/AAvg L/100km.,N/A
1998 Triumph Daytona 955i,Added Jan 2013 Property of srman821 . N/AAvg L/100km.,N/A
1997 Triumph Daytona 955i,Added Oct 2010 &bull; 13 fuel-ups Property of PeteD . 6.2Avg L/100km.,6.2
2013 Triumph Explorer 1200,Added Jan 2013 Property of desmoderek . N/AAvg L/100km.,N/A
2013 Triumph Explorer 1200,Added Feb 2013 &bull; 4 fuel-ups Property of Duncho . 6.0Avg L/100km.,6
2012 Triumph Explorer 1200,Added Oct 2012 &bull; 10 fuel-ups Property of Badboybez . 7.3Avg L/100km.,7.3
2012 Triumph Explorer 1200,Added May 2012 &bull; 40 fuel-ups Property of anthony1664 . 6.3Avg L/100km.,6.3
2012 Triumph Explorer 1200,Added Sep 2012 &bull; 4 fuel-ups Property of SwitchBiker . 5.8Avg L/100km.,5.8
2012 Triumph Explorer 1200,Added Dec 2012 &bull; 7 fuel-ups Property of Spitfire3757 . 7.0Avg L/100km.,7
2012 Triumph Explorer 1200,Added May 2012 &bull; 5 fuel-ups Property of Voluhzia . 5.6Avg L/100km.,5.6
2012 Triumph Explorer 1200,Added Sep 2012 Property of Eurorider . N/AAvg L/100km.,N/A
2012 Triumph Explorer 1200,Added Dec 2012 Property of Bigog . N/AAvg L/100km.,N/A
1999 Triumph Legend TT 900,Added May 2012 &bull; 6 fuel-ups Property of motoguru . 5.1Avg L/100km.,5.1
1999 Triumph Legend TT 900,Added May 2011 &bull; 5 fuel-ups Property of n5zow . 2.2Avg L/100km.,2.2
1999 Triumph Legend TT 900,Added Apr 2013 &bull; 1 fuel-up Property of triplefun . 4.9Avg L/100km.,4.9
2012 Triumph Rocket III,Added Apr 2013 Property of Dirk198208 . N/AAvg L/100km.,N/A
2011 Triumph Rocket III,Added Aug 2011 &bull; 15 fuel-ups Property of weidemannj . 6.1Avg L/100km.,6.1
2009 Triumph Rocket III,Added May 2012 &bull; 8 fuel-ups Property of bretwood . 6.6Avg L/100km.,6.6
2009 Triumph Rocket III,Added Jun 2010 &bull; 27 fuel-ups Property of PeteD . 6.3Avg L/100km.,6.3
2007 Triumph Rocket III,Added Nov 2011 Property of BigMike1971 . N/AAvg L/100km.,N/A
2005 Triumph Rocket III,Added Oct 2012 &bull; 1 fuel-up Property of pjsmithres . 6.6Avg L/100km.,6.6
2005 Triumph Rocket III,Added Aug 2012 &bull; 7 fuel-ups Property of paininthegas . 8.3Avg L/100km.,8.3
2005 Triumph Rocket III,Added Aug 2012 &bull; 2 fuel-ups Property of Normsthename . 7.6Avg L/100km.,7.6
2005 Triumph Rocket III,Added Nov 2012 Property of AvManTony . N/AAvg L/100km.,N/A
2008 Triumph Rocket III Classic,Added May 2009 &bull; 47 fuel-ups Property of JCMan . 8.0Avg L/100km.,8
2008 Triumph Rocket III Classic,Added Jan 2013 &bull; 3 fuel-ups Property of E55AMG . 8.4Avg L/100km.,8.4
2008 Triumph Rocket III Classic,Added Sep 2012 &bull; 11 fuel-ups Property of omega1987 . 7.4Avg L/100km.,7.4
2006 Triumph Rocket III Classic,Added Jun 2009 &bull; 2 fuel-ups Property of athens71. 8.0Avg L/100km.,8
2011 Triumph Rocket III Touring,Added Jan 2013 Property of valkraider . N/AAvg L/100km.,N/A
2008 Triumph Rocket III Touring,Added Oct 2011 &bull; 15 fuel-ups Property of PersonalTriumph . 6.6Avg L/100km.,6.6
2008 Triumph Rocket III Touring,Added Dec 2011 Property of dbcrum . N/AAvg L/100km.,N/A
2010 Triumph Scrambler 900,Added Jun 2012 &bull; 23 fuel-ups Property of bobx . 4.8Avg L/100km.,4.8
2010 Triumph Scrambler 900,Added Dec 2012 Property of eldude . N/AAvg L/100km.,N/A
2008 Triumph Scrambler 900,Added Nov 2010 &bull; 1 fuel-up Property of jimgoodjr . 5.1Avg L/100km.,5.1
2008 Triumph Scrambler 900,Added Apr 2011 &bull; 4 fuel-ups Property of Civil . 5.5Avg L/100km.,5.5
2007 Triumph Scrambler 900,Added Oct 2011 &bull; 10 fuel-ups Property of Louis1972 . 5.8Avg L/100km.,5.8
2007 Triumph Scrambler 900,Added Aug 2011 &bull; 3 fuel-ups Property of Hovland . 6.1Avg L/100km.,6.1
2007 Triumph Scrambler 900,Added Nov 2010 &bull; 28 fuel-ups Property of rowlandphysics . 5.2Avg L/100km.,5.2
2007 Triumph Scrambler 900,Added Apr 2012 &bull; 10 fuel-ups Property of AMCChap . 5.3Avg L/100km.,5.3
2006 Triumph Speed Four,Added Feb 2013 &bull; 10 fuel-ups Property of releaseme88 . 7.4Avg L/100km.,7.4
2006 Triumph Speed Four,Added Mar 2009 &bull; 107 fuel-ups Property of indestructibleman. 6.3Avg L/100km.,6.3
2005 Triumph Speed Four,Added Jan 2012 Property of Battlemarz . N/AAvg L/100km.,N/A
2004 Triumph Speed Four,Added Feb 2013 &bull; 16 fuel-ups Property of Batchick . 7.3Avg L/100km.,7.3
2004 Triumph Speed Four,Added Aug 2011 Property of Chanders . N/AAvg L/100km.,N/A
2003 Triumph Speed Four,Added Jun 2011 &bull; 85 fuel-ups Property of royalewithcheese . 6.8Avg L/100km.,6.8
2003 Triumph Speed Four,Added Apr 2012 &bull; 4 fuel-ups Property of hyperkiller . 4.1Avg L/100km.,4.1
2003 Triumph Speed Four,Added Apr 2013 Property of JackZandu . N/AAvg L/100km.,N/A
2002 Triumph Speed Four,Added Nov 2010 &bull; 2 fuel-ups Property of witttom . 6.4Avg L/100km.,6.4
2002 Triumph Speed Four,Added Mar 2012 &bull; 1 fuel-up Property of promufa . N/AAvg L/100km.,N/A
2013 Triumph Speed Triple,Added Mar 2013 &bull; 9 fuel-ups Property of jthomeo . 6.8Avg L/100km.,6.8
2012 Triumph Speed Triple,Added Oct 2012 &bull; 11 fuel-ups Property of SavageSS . 6.9Avg L/100km.,6.9
2012 Triumph Speed Triple,Added Oct 2012 &bull; 9 fuel-ups Property of rowancoe . 6.2Avg L/100km.,6.2
2012 Triumph Speed Triple,Added Oct 2012 Property of beatvar . N/AAvg L/100km.,N/A
2011 Triumph Speed Triple,Added Feb 2013 &bull; 8 fuel-ups Property of DrSpeedy . 7.4Avg L/100km.,7.4
2011 Triumph Speed Triple,Added Sep 2012 &bull; 19 fuel-ups Property of merlot2k1 . 6.1Avg L/100km.,6.1
2011 Triumph Speed Triple,Added Oct 2012 &bull; 1 fuel-up Property of SpeedyCaptain . 5.0Avg L/100km.,5
2011 Triumph Speed Triple,Added Apr 2012 &bull; 9 fuel-ups Property of DavidWD40 . 7.3Avg L/100km.,7.3
2011 Triumph Speed Triple,Added Apr 2013 Property of Subz . N/AAvg L/100km.,N/A
2011 Triumph Speed Triple,Added Sep 2012 &bull; 16 fuel-ups Property of Berkdogg . 5.8Avg L/100km.,5.8
2011 Triumph Speed Triple,Added May 2011 Property of sjr68 . N/AAvg L/100km.,N/A
2011 Triumph Speed Triple,Added Mar 2012 Property of KUTTE . N/AAvg L/100km.,N/A
2010 Triumph Speed Triple,Added Mar 2012 &bull; 3 fuel-ups Property of channelinspire . 7.0Avg L/100km.,7
2010 Triumph Speed Triple,Added Feb 2012 Property of dBex . N/AAvg L/100km.,N/A
2009 Triumph Speed Triple,Added Mar 2012 &bull; 37 fuel-ups Property of nash7338 . 6.4Avg L/100km.,6.4
2009 Triumph Speed Triple,Added Nov 2011 &bull; 6 fuel-ups Property of Rahtok . 7.0Avg L/100km.,7
2009 Triumph Speed Triple,Added Mar 2010 &bull; 52 fuel-ups Property of threar . 5.4Avg L/100km.,5.4
2009 Triumph Speed Triple,Added May 2012 &bull; 12 fuel-ups Property of Salazar . 5.7Avg L/100km.,5.7
2009 Triumph Speed Triple,Added Apr 2010 &bull; 5 fuel-ups Property of Mackeral . 6.7Avg L/100km.,6.7
2009 Triumph Speed Triple,Added Nov 2012 Property of moro . N/AAvg L/100km.,N/A
2009 Triumph Speed Triple,Added Dec 2009 Property of meleemark. N/AAvg L/100km.,N/A
2008 Triumph Speed Triple,Added Nov 2012 &bull; 7 fuel-ups Property of zonin . 5.5Avg L/100km.,5.5
2008 Triumph Speed Triple,Added Sep 2012 &bull; 5 fuel-ups Property of labrat8420 . 7.0Avg L/100km.,7
2008 Triumph Speed Triple,Added Jun 2012 Property of Padster . N/AAvg L/100km.,N/A
2007 Triumph Speed Triple,Added Jan 2013 &bull; 4 fuel-ups Property of McCavity . 6.5Avg L/100km.,6.5
2007 Triumph Speed Triple,Added Aug 2012 &bull; 21 fuel-ups Property of loug . 5.1Avg L/100km.,5.1
2007 Triumph Speed Triple,Added Aug 2011 &bull; 13 fuel-ups Property of errorval . 10.4Avg L/100km.,10.4
2007 Triumph Speed Triple,Added Dec 2010 &bull; 7 fuel-ups Property of TCS . 5.6Avg L/100km.,5.6
2007 Triumph Speed Triple,Added Oct 2012 &bull; 10 fuel-ups Property of Dirk198208 . 6.0Avg L/100km.,6
2007 Triumph Speed Triple,Added Mar 2013 Property of DubAllStar . N/AAvg L/100km.,N/A
2006 Triumph Speed Triple,Added Apr 2011 &bull; 25 fuel-ups Property of jkay . 6.3Avg L/100km.,6.3
2006 Triumph Speed Triple,Added Aug 2010 Property of audhage . N/AAvg L/100km.,N/A
2003 Triumph Speed Triple,Added Mar 2010 &bull; 168 fuel-ups Property of phyxius . 5.6Avg L/100km.,5.6
2003 Triumph Speed Triple,Added Aug 2011 &bull; 3 fuel-ups Property of CLTWWONE . 5.3Avg L/100km.,5.3
2003 Triumph Speed Triple,Added Oct 2010 &bull; 3 fuel-ups Property of this . 6.6Avg L/100km.,6.6
2003 Triumph Speed Triple,Added Aug 2008 Property of crustacean. N/AAvg L/100km.,N/A
2003 Triumph Speed Triple,Added Sep 2010 Property of gobits . N/AAvg L/100km.,N/A
2002 Triumph Speed Triple,Added Jan 2013 &bull; 2 fuel-ups Property of NDspd . 7.5Avg L/100km.,7.5
2002 Triumph Speed Triple,Added Mar 2013 Property of speedtriple . N/AAvg L/100km.,N/A
2001 Triumph Speed Triple,Added Oct 2012 &bull; 44 fuel-ups Property of triplblk . 6.9Avg L/100km.,6.9
2001 Triumph Speed Triple,Added Apr 2012 &bull; 58 fuel-ups Property of Travelvice . 6.3Avg L/100km.,6.3
2001 Triumph Speed Triple,Added Apr 2013 &bull; 1 fuel-up Property of jd0416 . 5.6Avg L/100km.,5.6
2000 Triumph Speed Triple,Added Jul 2011 &bull; 82 fuel-ups Property of DamnRandall . 6.7Avg L/100km.,6.7
2000 Triumph Speed Triple,Added Jan 2011 Property of loadedmind . N/AAvg L/100km.,N/A
2000 Triumph Speed Triple,Added Jun 2012 Property of Daytona955i . N/AAvg L/100km.,N/A
1999 Triumph Speed Triple,Added Jul 2010 &bull; 127 fuel-ups Property of coconutmilk . 5.1Avg L/100km.,5.1
1999 Triumph Speed Triple,Added Sep 2008 &bull; 50 fuel-ups Property of NDdirt . 5.8Avg L/100km.,5.8
1998 Triumph Speed Triple,Added Mar 2010 &bull; 15 fuel-ups Property of kluffer . 7.0Avg L/100km.,7
2011 Triumph Speedmaster,Added Nov 2012 &bull; 3 fuel-ups Property of A3umph . 4.6Avg L/100km.,4.6
2010 Triumph Speedmaster,Added Nov 2010 &bull; 207 fuel-ups Property of jacrabbit . 4.6Avg L/100km.,4.6
2009 Triumph Speedmaster,Added Nov 2012 &bull; 3 fuel-ups Property of Xbs . 6.0Avg L/100km.,6
2009 Triumph Speedmaster,Added Feb 2011 Property of pjvenda . N/AAvg L/100km.,N/A
2008 Triumph Speedmaster,Added May 2010 &bull; 11 fuel-ups Property of Birdy68 . 4.5Avg L/100km.,4.5
2006 Triumph Speedmaster,Added Mar 2011 &bull; 12 fuel-ups Property of motorat . 6.0Avg L/100km.,6
2006 Triumph Speedmaster,Added Nov 2012 &bull; 5 fuel-ups Property of zedtastic02 . 5.1Avg L/100km.,5.1
2006 Triumph Speedmaster,Added May 2012 &bull; 14 fuel-ups Property of tylercoffin . 5.2Avg L/100km.,5.2
2004 Triumph Speedmaster,Added Oct 2012 Property of Soren . N/AAvg L/100km.,N/A
2004 Triumph Speedmaster,Added Oct 2008 &bull; 3 fuel-ups Property of wlm2048. 6.9Avg L/100km.,6.9
2013 Triumph Sprint GT,Added Apr 2013 &bull; 5 fuel-ups Property of Delorean . 5.2Avg L/100km.,5.2
2012 Triumph Sprint GT,Added Apr 2012 &bull; 27 fuel-ups Property of adxdopefish . 5.8Avg L/100km.,5.8
2011 Triumph Sprint GT,Added Sep 2011 &bull; 75 fuel-ups Property of rspcharger . 5.2Avg L/100km.,5.2
2011 Triumph Sprint GT,Added Aug 2012 &bull; 11 fuel-ups Property of machwon . 5.3Avg L/100km.,5.3
2011 Triumph Sprint GT,Added Jul 2011 &bull; 28 fuel-ups Property of WarWolfDT . 5.4Avg L/100km.,5.4
2011 Triumph Sprint GT,Added Oct 2011 &bull; 5 fuel-ups Property of antnate . 5.8Avg L/100km.,5.8
2011 Triumph Sprint GT,Added Apr 2011 &bull; 61 fuel-ups Property of JReazor . 6.5Avg L/100km.,6.5
2011 Triumph Sprint GT,Added Oct 2011 &bull; 22 fuel-ups Property of GrimReaper . 5.4Avg L/100km.,5.4
2010 Triumph Sprint GT,Added Nov 2012 &bull; 6 fuel-ups Property of two4orsix . 5.6Avg L/100km.,5.6
2010 Triumph Sprint GT,Added Jan 2013 &bull; 5 fuel-ups Property of flippa1971 . 5.7Avg L/100km.,5.7
2004 Triumph Sprint RS,Added Apr 2013 &bull; 1 fuel-up Property of Siuxia . 5.8Avg L/100km.,5.8
2002 Triumph Sprint RS,Added May 2010 &bull; 40 fuel-ups Property of martianskippy . 6.4Avg L/100km.,6.4
2002 Triumph Sprint RS,Added Sep 2011 &bull; 5 fuel-ups Property of makman . 6.9Avg L/100km.,6.9
2001 Triumph Sprint RS,Added Jul 2012 &bull; 10 fuel-ups Property of PacMan292 . 5.4Avg L/100km.,5.4
2001 Triumph Sprint RS,Added Apr 2012 Property of wileycoyote . N/AAvg L/100km.,N/A
2001 Triumph Sprint RS,Added Jan 2013 Property of rzadam . N/AAvg L/100km.,N/A
2000 Triumph Sprint RS,Added Mar 2012 Property of 84TAVeRT . N/AAvg L/100km.,N/A
2011 Triumph Sprint ST,Added May 2012 &bull; 27 fuel-ups Property of waynehilborn . 5.3Avg L/100km.,5.3
2010 Triumph Sprint ST,Added May 2011 &bull; 2 fuel-ups Property of cooperd5 . 5.1Avg L/100km.,5.1
2010 Triumph Sprint ST,Added May 2012 &bull; 7 fuel-ups Property of Tronstad . 6.3Avg L/100km.,6.3
2010 Triumph Sprint ST,Added Jul 2011 Property of neilbatkin . N/AAvg L/100km.,N/A
2010 Triumph Sprint ST,Added Apr 2013 Property of darrenc . N/AAvg L/100km.,N/A
2009 Triumph Sprint ST,Added Nov 2012 &bull; 5 fuel-ups Property of OldNewbie . 5.9Avg L/100km.,5.9
2009 Triumph Sprint ST,Added Jan 2011 &bull; 6 fuel-ups Property of D3vil . 5.7Avg L/100km.,5.7
