"YMCC","fuelups","kml"
"2008 Yamaha WR250R","Added Feb 2009 &bull; 5 fuel-ups Property of Adondo .","24.1"
"2008 Yamaha WR250R","Added Oct 2012 &bull; 5 fuel-ups Property of Squidking .","31.0"
"2008 Yamaha WR250R","Added Sep 2012 &bull; 6 fuel-ups Property of DefyInertia .","22.3"
"2008 Yamaha WR250R","Added Jun 2012 &bull; 11 fuel-ups Property of rumblebeard .","30.5"
"2008 Yamaha WR250R","Added Jun 2012 &bull; 11 fuel-ups Property of freetors .","28.5"
"2008 Yamaha WR250R","Added Mar 2012 &bull; 2 fuel-ups Property of bjr9979 .","N/A"
"2008 Yamaha WR250R","Added Apr 2012 &bull; 2 fuel-ups Property of mickfuel .","9.2"
"2008 Yamaha WR250R","Added Mar 2012 &bull; 1 fuel-up Property of dacroc .","28.6"
"2008 Yamaha WR250R","Added Sep 2008 &bull; 4 fuel-ups Property of Oblivion.","25.6"
"2010 Yamaha WR250X","Added Jan 2012 &bull; 16 fuel-ups Property of D3vil .","24.0"
"2010 Yamaha WR250X","Added Aug 2011 &bull; 2 fuel-ups Property of Barikad .","176.3"
"2009 Yamaha WR250X","Added Mar 2012 &bull; 12 fuel-ups Property of greenzrx .","25.0"
"2009 Yamaha WR250X","Added Aug 2012 &bull; 3 fuel-ups Property of cuber351 .","24.8"
"2009 Yamaha WR250X","Added May 2012 &bull; 10 fuel-ups Property of jakalwarrior .","23.9"
"2008 Yamaha WR250X","Added Mar 2012 &bull; 46 fuel-ups Property of gaspo .","29.7"
"2008 Yamaha WR250X","Added May 2012 &bull; 23 fuel-ups Property of Gnaghi .","24.4"
"2008 Yamaha WR250X","Added Apr 2012 &bull; 5 fuel-ups Property of ErikR .","27.4"
"2008 Yamaha WR250X","Added Oct 2012 &bull; 9 fuel-ups Property of chabon .","20.4"
"2008 Yamaha WR250X","Added Sep 2011 &bull; 95 fuel-ups Property of TheBackRoads .","21.7"
"2008 Yamaha WR250X","Added Feb 2012 &bull; 21 fuel-ups Property of errol12345 .","25.3"
"2008 Yamaha WR250X","Added Mar 2012 &bull; 17 fuel-ups Property of dankru .","20.6"
"2008 Yamaha WR250X","Added Jun 2012 &bull; 9 fuel-ups Property of canyon63 .","27.0"
"2008 Yamaha WR250X","Added Mar 2011 &bull; 21 fuel-ups Property of Rafale .","26.2"
"2008 Yamaha WR250X","Added Feb 2010 &bull; 9 fuel-ups Property of tompee.","29.0"
"2008 Yamaha WR250X","Added Oct 2008 &bull; 13 fuel-ups Property of mfrankpdx .","25.4"
"2008 Yamaha WR250X","Added Jun 2012 Property of reustle .","N/A"
"2008 Yamaha WR250X","Added Aug 2009 &bull; 2 fuel-ups Property of sc32valve .","24.0"
"2008 Yamaha WR250X","Added Oct 2012 Property of twday .","N/A"
"2008 Yamaha WR250X","Added Oct 2012 Property of MM72MM72 .","N/A"
"2008 Yamaha WR250X","Added Aug 2008 Property of cozmo2312.","N/A"
"2008 Yamaha WR450F","Added Apr 2009 Property of mawyeh .","N/A"
"2006 Yamaha WR450F","Added Oct 2010 &bull; 1 fuel-up Property of hodgo81 .","15.1"
"2003 Yamaha WR450F","Added May 2012 &bull; 18 fuel-ups Property of yoshirocks702 .","16.8"
"2003 Yamaha WR450F","Added Nov 2011 &bull; 1 fuel-up Property of onekyoung .","16.3"
"1993 Yamaha XC125","Added Feb 2012 &bull; 6 fuel-ups Property of Railhead2 .","38.2"
"1993 Yamaha XC125","Added Aug 2009 &bull; 6 fuel-ups Property of jhammar .","32.0"
"1988 Yamaha XC125","Added Jul 2010 &bull; 27 fuel-ups Property of suprasoup .","30.3"
"2012 Yamaha X-City","Added May 2012 &bull; 5 fuel-ups Property of pegaso .","29.4"
"2012 Yamaha X-City","Added May 2012 &bull; 9 fuel-ups Property of apoko .","32.6"
"2009 Yamaha X-City","Added Feb 2012 &bull; 13 fuel-ups Property of dimpap .","27.4"
"2009 Yamaha X-City","Added Aug 2010 &bull; 6 fuel-ups Property of FunkyCowie .","27.9"
"2009 Yamaha X-City","Added Jul 2010 &bull; 21 fuel-ups Property of meandi .","36.4"
"1982 Yamaha XJ 650 R Seca","Added Oct 2009 &bull; 6 fuel-ups Property of Awkes .","14.6"
"1985 Yamaha XJ 750 Maxim","Added Mar 2012 &bull; 19 fuel-ups Property of MaxFly .","16.6"
"1985 Yamaha XJ 750 Maxim","Added Jun 2009 &bull; 16 fuel-ups Property of kdjohnson78 .","16.1"
"1983 Yamaha XJ 750 Maxim","Added Jul 2009 &bull; 316 fuel-ups Property of Buffalo .","20.3"
"1983 Yamaha XJ 750 Maxim","Added Aug 2008 &bull; 26 fuel-ups Property of Lisa.","15.5"
"1983 Yamaha XJ 750 Maxim","Added Oct 2009 Property of trilitheum .","N/A"
"1983 Yamaha XJ 750 Maxim","Added Jun 2010 &bull; 7 fuel-ups Property of kevinck .","14.3"
"1982 Yamaha XJ 750 Maxim","Added Feb 2012 &bull; 15 fuel-ups Property of UranuX .","18.4"
"1982 Yamaha XJ 750 Maxim","Added Nov 2009 Property of tchguru.","N/A"
"1982 Yamaha XJ 750 Maxim","Added Jun 2012 Property of mrmekon .","N/A"
"1982 Yamaha XJ1100","Added Jun 2009 &bull; 6 fuel-ups Property of kdjohnson78 .","11.4"
"1982 Yamaha XJ1100","Added Nov 2011 &bull; 1 fuel-up Property of BuffaloBeard .","N/A"
"1982 Yamaha XJ550 Maxim","Added Jun 2012 &bull; 9 fuel-ups Property of slomo85 .","18.0"
"1982 Yamaha XJ550 Maxim","Added Mar 2011 Property of turtlemann14 .","N/A"
"1981 Yamaha XJ550 Maxim","Added Feb 2010 &bull; 1 fuel-up Property of TechMan.","N/A"
"1981 Yamaha XJ550RSeca","Added Jul 2010 &bull; 13 fuel-ups Property of RangerG .","16.3"
"2012 Yamaha XJ6 Diversion F","Added Aug 2012 &bull; 13 fuel-ups Property of MisterWood .","14.5"
"2012 Yamaha XJ6 Diversion F","Added Sep 2012 &bull; 10 fuel-ups Property of Tonofun .","16.8"
"2010 Yamaha XJ6 Diversion F","Added Oct 2012 &bull; 1 fuel-up Property of JamieDow .","18.2"
"2010 Yamaha XJ6 Diversion F","Added Sep 2012 Property of DH2012 .","N/A"
"2001 Yamaha XJ600","Added Jun 2010 &bull; 2 fuel-ups Property of Andy345 .","17.1"
"2000 Yamaha XJ600","Added Mar 2010 &bull; 2 fuel-ups Property of Marcster.","15.2"
"1999 Yamaha XJ600","Added Jun 2012 &bull; 4 fuel-ups Property of Seclusion .","24.0"
"1998 Yamaha XJ600","Added Apr 2012 Property of Luckys .","N/A"
"1997 Yamaha XJ600","Added Sep 2011 &bull; 21 fuel-ups Property of bonecore .","19.7"
"1997 Yamaha XJ600","Added Sep 2011 &bull; 46 fuel-ups Property of Blurredman .","21.7"
"1997 Yamaha XJ600","Added Sep 2010 &bull; 33 fuel-ups Property of Roadrally .","21.3"
"1997 Yamaha XJ600","Added Sep 2012 Property of Micrajohn .","N/A"
"1996 Yamaha XJ600","Added Oct 2012 &bull; 1 fuel-up Property of dan99gpgt .","27.5"
"1996 Yamaha XJ600","Added May 2012 &bull; 12 fuel-ups Property of Gozza .","18.3"
"1995 Yamaha XJ600","Added Aug 2011 Property of ruimarto .","N/A"
"1994 Yamaha XJ600","Added Mar 2012 &bull; 2 fuel-ups Property of madison954 .","16.0"
"1994 Yamaha XJ600","Added Dec 2010 Property of poohead .","N/A"
"1994 Yamaha XJ600","Added Jun 2012 &bull; 19 fuel-ups Property of MAC600 .","20.2"
"1994 Yamaha XJ600","Added Feb 2012 &bull; 71 fuel-ups Property of jmvanlit .","19.7"
"1994 Yamaha XJ600","Added Jan 2011 &bull; 2 fuel-ups Property of cleight .","18.5"
"1993 Yamaha XJ600","Added Sep 2012 &bull; 2 fuel-ups Property of draco751 .","15.8"
"1993 Yamaha XJ600","Added Mar 2012 &bull; 8 fuel-ups Property of titolindo .","15.7"
"1993 Yamaha XJ600","Added Mar 2012 &bull; 17 fuel-ups Property of erstray .","16.7"
"1993 Yamaha XJ600","Added Oct 2008 &bull; 5 fuel-ups Property of sirjason132.","20.0"
"1993 Yamaha XJ600","Added May 2011 Property of datakneus .","N/A"
"1992 Yamaha XJ600","Added May 2012 &bull; 16 fuel-ups Property of ho0op .","18.4"
"1992 Yamaha XJ600","Added Jan 2011 &bull; 13 fuel-ups Property of pbell81 .","21.1"
"1992 Yamaha XJ600","Added Jul 2012 &bull; 6 fuel-ups Property of smvalmeida .","23.7"
"1992 Yamaha XJ600","Added Aug 2011 Property of TeamRoberts .","N/A"
"1990 Yamaha XJ600","Added May 2012 &bull; 12 fuel-ups Property of fausz .","17.9"
"1990 Yamaha XJ600","Added May 2011 &bull; 2 fuel-ups Property of Ragnaco .","13.1"
"1982 Yamaha XJ650 Maxim","Added Apr 2012 &bull; 5 fuel-ups Property of jambostyle .","15.9"
"1982 Yamaha XJ650 Maxim","Added Jun 2010 Property of tdcochran .","N/A"
"1981 Yamaha XJ650 Maxim","Added Jun 2011 &bull; 5 fuel-ups Property of Signals .","19.7"
"1981 Yamaha XJ650 Maxim","Added May 2010 Property of bottlecape30 .","N/A"
"1981 Yamaha XJ650 Maxim","Added Mar 2012 &bull; 21 fuel-ups Property of gijim2k1 .","17.7"
"1981 Yamaha XJ650 Maxim","Added Jul 2012 &bull; 50 fuel-ups Property of jeffgas .","16.8"
"1981 Yamaha XJ650 Maxim","Added Mar 2009 Property of lugnut.","N/A"
"1980 Yamaha XJ650 Maxim","Added Aug 2012 Property of Rara01 .","N/A"
"2012 Yamaha XJ6N","Added Jul 2012 &bull; 11 fuel-ups Property of DarthRider .","21.5"
"2012 Yamaha XJ6N","Added Jun 2012 &bull; 16 fuel-ups Property of blunsdons .","18.2"
"2011 Yamaha XJ6N","Added Oct 2012 Property of tintin344 .","N/A"
"2011 Yamaha XJ6N","Added Apr 2012 Property of UnknownAX .","N/A"
"2010 Yamaha XJ6N","Added Aug 2011 &bull; 54 fuel-ups Property of cam7777 .","18.2"
"2010 Yamaha XJ6N","Added Sep 2011 &bull; 8 fuel-ups Property of Hates .","16.2"
"2010 Yamaha XJ6N","Added Oct 2011 Property of tomski .","N/A"
"2010 Yamaha XJ6N","Added Apr 2012 &bull; 1 fuel-up Property of Bakka .","18.4"
"2009 Yamaha XJ6N","Added Sep 2012 &bull; 7 fuel-ups Property of apdmatos .","15.6"
"2009 Yamaha XJ6N","Added Jun 2011 &bull; 6 fuel-ups Property of adamfozz .","18.3"
"1997 Yamaha XJ6N","Added Aug 2012 &bull; 1 fuel-up Property of Gin .","45.8"
"2011 Yamaha XJ6S","Added Jul 2012 &bull; 9 fuel-ups Property of Chrus600 .","18.8"
"2011 Yamaha XJ6S","Added Oct 2012 &bull; 1 fuel-up Property of Recluso .","21.0"
"2011 Yamaha XJ6S","Added May 2012 &bull; 9 fuel-ups Property of wivs .","20.0"
"2011 Yamaha XJ6S","Added Aug 2011 &bull; 18 fuel-ups Property of broken .","15.9"
"2010 Yamaha XJ6S","Added Sep 2011 &bull; 22 fuel-ups Property of StevieMcC .","17.3"
"2010 Yamaha XJ6S","Added Jan 2011 &bull; 5 fuel-ups Property of RevolteD .","15.5"
"2010 Yamaha XJ6S","Added Dec 2010 Property of bloke .","N/A"
"2009 Yamaha XJ6S","Added May 2011 &bull; 11 fuel-ups Property of suziemcm .","21.9"
"2009 Yamaha XJ6S","Added Sep 2010 &bull; 37 fuel-ups Property of kmajg .","21.8"
"2009 Yamaha XJ6S","Added Apr 2011 &bull; 2 fuel-ups Property of paulo74 .","19.9"
"1996 Yamaha XJ6S","Added May 2011 &bull; 10 fuel-ups Property of trashman .","18.0"
"1995 Yamaha XJ6S","Added May 2011 &bull; 8 fuel-ups Property of Seamie .","16.7"
"1982 Yamaha XJ750 Seca","Added Sep 2012 &bull; 5 fuel-ups Property of Trumpetrhapsody .","12.2"
"1982 Yamaha XJ750 Seca","Added Aug 2012 &bull; 1 fuel-up Property of flynnski.","16.2"
"1982 Yamaha XJ750 Seca","Added Sep 2011 Property of Vorsterr .","N/A"
"1981 Yamaha XJ750 Seca","Added Aug 2008 &bull; 16 fuel-ups Property of Oblivion.","16.7"
"2003 Yamaha XJ900 Diversion","Added Apr 2012 &bull; 21 fuel-ups Property of jumpingjohn15 .","16.0"
"2000 Yamaha XJ900 Diversion","Added Dec 2011 &bull; 2 fuel-ups Property of Jumper .","17.5"
"1999 Yamaha XJ900 Diversion","Added Apr 2012 Property of aimbones .","N/A"
"1998 Yamaha XJ900 Diversion","Added Sep 2008 Property of Gerrit.","N/A"
"1997 Yamaha XJ900 Diversion","Added Aug 2012 &bull; 11 fuel-ups Property of anto .","17.5"
"1996 Yamaha XJ900 Diversion","Added Feb 2012 &bull; 26 fuel-ups Property of Nottom .","15.3"
"1996 Yamaha XJ900 Diversion","Added Nov 2012 &bull; 1 fuel-up Property of Divvy900 .","15.1"
"1996 Yamaha XJ900 Diversion","Added Nov 2012 Property of Divvy900 .","N/A"
"1995 Yamaha XJ900 Diversion","Added Jun 2011 &bull; 4 fuel-ups Property of Teuchter .","17.3"
"1995 Yamaha XJ900 Diversion","Added Jan 2010 Property of jra .","N/A"
"1990 Yamaha XJ900F","Added Jun 2011 &bull; 38 fuel-ups Property of skyhook .","17.8"
"1990 Yamaha XJ900F","Added Jun 2011 &bull; 24 fuel-ups Property of thedivinehairband .","16.4"
"1989 Yamaha XJ900F","Added May 2011 &bull; 22 fuel-ups Property of yorkiechris .","19.9"
"1983 Yamaha XJ900RK Seca","Added Apr 2009 &bull; 9 fuel-ups Property of Railhead .","19.0"
"1998 Yamaha XJR 1200","Added Dec 2011 &bull; 14 fuel-ups Property of Boofhead .","14.2"
"1998 Yamaha XJR 1200","Added Aug 2012 &bull; 4 fuel-ups Property of dism .","17.2"
"1997 Yamaha XJR 1200","Added Jul 2012 &bull; 19 fuel-ups Property of Fazeshifter .","12.5"
"1997 Yamaha XJR 1200","Added Jan 2011 &bull; 4 fuel-ups Property of Oldboots .","17.2"
"2004 Yamaha XJR 400 R","Added Jun 2012 &bull; 5 fuel-ups Property of barramundi .","21.8"
"1993 Yamaha XJR 400 R","Added Dec 2011 &bull; 1 fuel-up Property of Hx .","N/A"
"2008 Yamaha XJR1300","Added Apr 2011 &bull; 51 fuel-ups Property of humperdinkel .","17.6"
"2008 Yamaha XJR1300","Added Aug 2012 Property of Tripleman .","N/A"
"2006 Yamaha XJR1300","Added Aug 2008 &bull; 12 fuel-ups Property of Stubee .","14.9"
"2005 Yamaha XJR1300","Added Apr 2010 &bull; 3 fuel-ups Property of Woodyfjr .","17.9"
"2003 Yamaha XJR1300","Added Aug 2008 Property of SwissJon.","N/A"
"2002 Yamaha XJR1300","Added Aug 2012 &bull; 8 fuel-ups Property of malfisher .","17.7"
"2002 Yamaha XJR1300","Added May 2012 Property of oldyen .","N/A"
"2001 Yamaha XJR1300","Added Jun 2012 &bull; 2 fuel-ups Property of Oldboots .","16.1"
"2001 Yamaha XJR1300","Added Sep 2012 Property of MickSP .","N/A"
"2000 Yamaha XJR1300","Added May 2012 Property of perrin457 .","N/A"
"1999 Yamaha XJR1300","Added May 2012 &bull; 15 fuel-ups Property of yamsmart .","15.9"
"2012 Yamaha Xmax 125","Added Feb 2012 &bull; 31 fuel-ups Property of nunovascolopes .","40.0"
"2011 Yamaha Xmax 125","Added Aug 2011 &bull; 10 fuel-ups Property of PeterPrese .","36.2"
"2010 Yamaha Xmax 125","Added Jan 2012 &bull; 17 fuel-ups Property of p3druu .","32.8"
"2010 Yamaha Xmax 125","Added Sep 2010 Property of adutel .","N/A"
"2009 Yamaha Xmax 125","Added May 2011 Property of oalves .","N/A"
"2012 Yamaha Xmax 250","Added Jul 2012 &bull; 15 fuel-ups Property of Guy971 .","29.0"
"2011 Yamaha Xmax 250","Added Nov 2011 &bull; 3 fuel-ups Property of m3lios .","61.3"
"2010 Yamaha Xmax 250","Added Sep 2012 &bull; 3 fuel-ups Property of scad11 .","27.0"
"2010 Yamaha Xmax 250","Added Aug 2010 &bull; 7 fuel-ups Property of pajabm .","29.3"
"2009 Yamaha Xmax 250","Added Jul 2012 Property of trombone .","N/A"
"2006 Yamaha Xmax 250","Added Feb 2012 &bull; 36 fuel-ups Property of chrisgid .","26.0"
"2005 Yamaha Xmax 250","Added Mar 2011 &bull; 18 fuel-ups Property of Markgjones99 .","21.3"
"1978 Yamaha XS1100E","Added Feb 2010 &bull; 41 fuel-ups Property of dalejudyrex .","9.3"
"1983 Yamaha XS400","Added Apr 2012 &bull; 6 fuel-ups Property of andysouza3235 .","28.3"
"1983 Yamaha XS400","Added Sep 2012 Property of blk2000z28 .","N/A"
"1982 Yamaha XS400","Added Oct 2012 Property of spoon532 .","N/A"
"1978 Yamaha XS400","Added Sep 2011 &bull; 3 fuel-ups Property of aaronbeekay .","13.0"
"1983 Yamaha XS400 RK","Added Aug 2009 &bull; 7 fuel-ups Property of Pocket.","21.9"
"1981 Yamaha XS400 Special II","Added Jun 2011 &bull; 18 fuel-ups Property of temptah .","19.9"
"1983 Yamaha XS650SH","Added Aug 2011 &bull; 18 fuel-ups Property of erice1984 .","21.6"
"1982 Yamaha XS650SH","Added May 2012 &bull; 4 fuel-ups Property of davekeck .","22.1"
"1981 Yamaha XS650SH","Added Jul 2010 &bull; 4 fuel-ups Property of blbrodie .","22.4"
"1981 Yamaha XS650SH","Added Sep 2008 &bull; 1 fuel-up Property of GilliganLQ.","17.8"
"1980 Yamaha XS650SH","Added Mar 2011 Property of jjoseph1225 .","N/A"
"1979 Yamaha XS650SH","Added Nov 2012 Property of highspeedhamish .","N/A"
"1979 Yamaha XS650SH","Added Apr 2011 Property of CLAY .","N/A"
"1983 Yamaha XS650SK","Added Dec 2011 &bull; 34 fuel-ups Property of Halloweenie .","13.9"
"1978 Yamaha XS750SE","Added Aug 2008 &bull; 4 fuel-ups Property of simonds .","15.8"
"1977 Yamaha XS750SE","Added May 2012 &bull; 5 fuel-ups Property of bill14224.","15.3"
"1977 Yamaha XS750SE","Added Nov 2011 Property of lewisblackburn .","N/A"
"1981 Yamaha XT 500","Added Apr 2012 &bull; 15 fuel-ups Property of teledan .","26.0"
"1981 Yamaha XT 500","Added Oct 2012 &bull; 1 fuel-up Property of teledan .","23.9"
"1978 Yamaha XT 500","Added Oct 2010 &bull; 2 fuel-ups Property of Powershifts .","18.4"
"2009 Yamaha XT125R","Added May 2009 &bull; 17 fuel-ups Property of RussXT .","28.5"
"2007 Yamaha XT125R","Added Mar 2012 Property of Haydn2613 .","N/A"
"2007 Yamaha XT225","Added Oct 2009 &bull; 4 fuel-ups Property of SogniX.","23.5"
"2007 Yamaha XT225","Added May 2009 &bull; 9 fuel-ups Property of jj120186.","24.8"
"2006 Yamaha XT225","Added Apr 2012 &bull; 10 fuel-ups Property of Grizzly1200 .","30.7"
"2006 Yamaha XT225","Added Jul 2009 &bull; 8 fuel-ups Property of Buschman.","30.4"
"2006 Yamaha XT225","Added Oct 2012 &bull; 13 fuel-ups Property of srhea .","23.5"
"2005 Yamaha XT225","Added Apr 2010 &bull; 52 fuel-ups Property of picalo911 .","33.0"
"2004 Yamaha XT225","Added May 2012 &bull; 1 fuel-up Property of JodyHadley .","N/A"
"2004 Yamaha XT225","Added Sep 2011 &bull; 3 fuel-ups Property of bjr9979 .","28.8"
"2003 Yamaha XT225","Added Jul 2012 Property of Lucati .","N/A"
"2002 Yamaha XT225","Added Apr 2012 &bull; 2 fuel-ups Property of dtkawano .","25.9"
"2001 Yamaha XT225","Added Aug 2010 Property of nedhill .","N/A"
"2000 Yamaha XT225","Added Jun 2012 &bull; 4 fuel-ups Property of MikeC .","34.0"
"1995 Yamaha XT225","Added Oct 2012 &bull; 2 fuel-ups Property of infestdead .","38.4"
"1994 Yamaha XT225","Added Oct 2009 &bull; 11 fuel-ups Property of drid .","23.9"
"1992 Yamaha XT225","Added Aug 2012 &bull; 10 fuel-ups Property of superhypered .","23.4"
"1985 Yamaha XT225","Added Jun 2012 &bull; 16 fuel-ups Property of beermarshal .","23.0"
"2010 Yamaha XT250","Added May 2011 &bull; 1 fuel-up Property of rossco .","30.4"
"2009 Yamaha XT250","Added Oct 2012 Property of rjmorel .","N/A"
"2008 Yamaha XT250","Added Aug 2011 &bull; 21 fuel-ups Property of pozo .","32.9"
"2008 Yamaha XT250","Added Mar 2012 Property of abitibien .","N/A"
"2008 Yamaha XT250","Added Jun 2012 &bull; 33 fuel-ups Property of Smoguli .","27.2"
"2008 Yamaha XT250","Added Feb 2010 &bull; 2 fuel-ups Property of halfast3 .","27.5"
"1990 Yamaha XT250","Added Jun 2011 &bull; 11 fuel-ups Property of tolsen64 .","21.6"
"1981 Yamaha XT250","Added Jun 2012 &bull; 1 fuel-up Property of RudiRulez .","31.4"
"1981 Yamaha XT250","Added Oct 2011 &bull; 5 fuel-ups Property of brock915 .","25.5"
"1990 Yamaha XT350 1985","Added Feb 2012 &bull; 8 fuel-ups Property of ninjamk .","21.0"
"1985 Yamaha XT350 1985","Added Oct 2011 &bull; 4 fuel-ups Property of HeXt .","21.7"
"1983 Yamaha XT550","Added Mar 2011 &bull; 19 fuel-ups Property of Liftrat .","19.4"
"1990 Yamaha XT600","Added Aug 2011 &bull; 43 fuel-ups Property of CRTurboGuy .","18.6"
"1987 Yamaha XT600","Added Sep 2012 &bull; 1 fuel-up Property of yamsmart .","22.0"
"1987 Yamaha XT600","Added Aug 2011 &bull; 7 fuel-ups Property of angelolopes .","21.9"
"1987 Yamaha XT600","Added May 2012 &bull; 5 fuel-ups Property of JarrettClark .","20.4"
"1987 Yamaha XT600","Added May 2012 &bull; 30 fuel-ups Property of svakak .","19.3"
"2003 Yamaha XT600e","Added May 2011 &bull; 1 fuel-up Property of DeonS .","25.8"
"2003 Yamaha XT600e","Added Aug 2012 &bull; 19 fuel-ups Property of JensEskildsen .","19.1"
"2003 Yamaha XT600e","Added Aug 2011 &bull; 2 fuel-ups Property of jh636 .","13.8"
"2001 Yamaha XT600e","Added Aug 2012 &bull; 10 fuel-ups Property of dibars .","17.6"
"2000 Yamaha XT600e","Added Feb 2011 &bull; 9 fuel-ups Property of strawbs .","19.5"
"1993 Yamaha XT600e","Added Feb 2012 &bull; 1 fuel-up Property of Godfahtermaxi .","8.3"
"2011 Yamaha XT660R","Added Aug 2012 &bull; 14 fuel-ups Property of JFE .","20.7"
"2010 Yamaha XT660R","Added May 2011 &bull; 6 fuel-ups Property of cozmo1589 .","20.8"
"2009 Yamaha XT660R","Added May 2012 &bull; 37 fuel-ups Property of pierozan84 .","18.7"
"2009 Yamaha XT660R","Added Aug 2012 &bull; 10 fuel-ups Property of jbsena .","16.7"
"2009 Yamaha XT660R","Added Jul 2012 &bull; 12 fuel-ups Property of ezo67 .","18.7"
"2008 Yamaha XT660R","Added Sep 2012 Property of Numchuck .","N/A"
"2008 Yamaha XT660R","Added Sep 2011 &bull; 3 fuel-ups Property of MrPython .","19.0"
"2008 Yamaha XT660R","Added Jun 2012 Property of diogofv .","N/A"
"2007 Yamaha XT660R","Added Jun 2011 &bull; 66 fuel-ups Property of XT .","20.7"
"2006 Yamaha XT660R","Added Nov 2011 &bull; 3 fuel-ups Property of Johandb .","16.9"
"2006 Yamaha XT660R","Added Jul 2012 &bull; 7 fuel-ups Property of skydiver .","20.6"
"2006 Yamaha XT660R","Added Feb 2012 Property of R3g1naldo .","N/A"
"2005 Yamaha XT660R","Added Mar 2012 &bull; 25 fuel-ups Property of Dani1 .","23.5"
"2005 Yamaha XT660R","Added Jun 2012 &bull; 24 fuel-ups Property of jc0e1h0 .","20.4"
"2010 Yamaha XT660X","Added Apr 2010 &bull; 29 fuel-ups Property of SWR .","20.0"
"2010 Yamaha XT660X","Added Nov 2011 &bull; 11 fuel-ups Property of geoffdl99bt .","19.3"
"2009 Yamaha XT660X","Added Jan 2011 &bull; 6 fuel-ups Property of rdezg .","13.4"
"2008 Yamaha XT660X","Added Mar 2012 &bull; 5 fuel-ups Property of Fijjitt .","17.4"
"2012 Yamaha XT660Z Tenere","Added Apr 2012 &bull; 5 fuel-ups Property of Gotlieb .","19.1"
"2012 Yamaha XT660Z Tenere","Added Jul 2012 &bull; 1 fuel-up Property of ChrisRudnick .","N/A"
"2012 Yamaha XT660Z Tenere","Added Aug 2012 &bull; 8 fuel-ups Property of pulsar278 .","20.4"
