Year,Make,Model,fuelups,user,KML,kms,CC,Style,url
1976,Honda,CB500 K0 Four,6,jipleary,13.6,81.6,500,,
2004,Honda,CBR 600 F4i,66,0da0ne,13.6,897.6,600,,
1994,Honda,CBR900RR,1,Dolph,13.6,13.6,900,,
1989,Honda,Hawk GT,30,nervgs,13.6,408,,,
1997,Honda,Valkyrie Standard,4,jkylec,13.6,54.4,,,
1998,Honda,VFR800 Interceptor,5,SpookMeister,13.6,68,800,,
2000,Kawasaki,ZRX 1100,12,bamboula,13.6,163.2,1100,,
2007,Kawasaki,ZX-14,313,nydhags,13.6,4256.8,1400,,
2009,Kawasaki,ZX-6R,2,raven6.,13.6,27.2,,,
2006,Kawasaki,ZX-6R,22,okayh,13.6,299.2,,,
1990,Kawasaki,ZXR250A,3,940Turbo,13.6,40.8,250,,
2003,Suzuki,Bandit 1200S,16,CLAY,13.6,217.6,,,
2012,Triumph,Thruxton,15,dandew,13.6,204,,,
2012,Yamaha,FZ8,2,RealoRc,13.6,27.2,779,Street,
1992,Yamaha,TDM850,5,djprice,13.6,68,850,,
2007,BMW,K1200GT,4,Car901,13.5,54,1200,,
2012,BMW,S1000RR,2,BeamerMan,13.5,27,1000,,
2011,Can-Am,RT,7,captblack,13.5,94.5,,,
1978,Honda,CB400A,4,Saiboogu.,13.5,54,400,,
2006,Honda,CBR 600 F4i,64,Cheesebawls,13.5,864,600,,
2007,Honda,CBR600RR,4,gld0001,13.5,54,600,,
2006,Honda,VFR800 Interceptor,124,pedalpoet,13.5,1674,800,,
2003,Honda,VFR800 Interceptor,10,tmyoungjr,13.5,135,800,,
1999,Honda,VFR800 Interceptor,10,GP42,13.5,135,800,,
2007,Honda,VTR1000F SuperHawk,11,Khabel,13.5,148.5,1000,,
2007,Honda,VTX 1800 R S,83,yfx4,13.5,1120.5,1800,,
2004,Kawasaki,Z1000,28,patman3d,13.5,378,1000,,
1996,Kawasaki,ZX-6R,13,odellx4,13.5,175.5,,,
2007,KTM,990 Adventure,3,tWiXtriX,13.5,40.5,990,,http://www.fuelly.com/driver/tWiXtriX/990 Adventure
2011,KTM,990 SMT,16,boubouh92,13.5,216,990,,http://www.fuelly.com/driver/boubouh92/990 SMT
2011,KTM,990 Supermoto,34,redherring,13.5,459,990,,http://www.fuelly.com/driver/redherring/990 Supermoto
1998,Suzuki,GSXR 600,5,doomfrog8,13.5,67.5,600,,
2005,Suzuki,SV650S,16,rossinio,13.5,216,650,,
2004,Suzuki,SV650S,19,marugisv,13.5,256.5,650,,
2008,Triumph,Rocket III Classic,6,omega1987,13.5,81,,,
2007,Yamaha,FZ1,84,eflyguy,13.5,1134,998,Street,
2006,Yamaha,FZ1,4,mickmick,13.5,54,998,Street,
2005,Yamaha,FZ1,2,joshsill,13.5,27,998,Street,
1996,Yamaha,YZF1000R,1,Unknown303,13.5,13.5,1000,,
2009,Aprilia,Mana,26,evastos,13.4,348.4,840,Street,
2007,BMW,R1200GSA,4,statking,13.4,53.6,1200,,
2007,BMW,R1200R,2,cardingtr,13.4,26.8,1200,,
2001,Ducati,M750,3,cjmartin.,13.4,40.2,750,,
2010,Harley-Davidson,FLHTCU,56,BigG,13.4,750.4,,,
2011,Harley-Davidson,VRSCF,10,brendon.,13.4,134,,,
2006,Harley-Davidson,VRSCR,24,Slap67hot,13.4,321.6,,,
1974,Honda,CB750K,2,temptah,13.4,26.8,750,,
2011,Honda,CBF1000,24,multijoy,13.4,321.6,1000,,
2007,Honda,CBR1000RR,1,TehBlob,13.4,13.4,1000,,
1998,Honda,CBR1100XX,50,lch337,13.4,670,1100,,
2005,Honda,GL1800,105,shartt,13.4,1407,1800,,
2003,Honda,rc51,6,b1keslddr,13.4,80.4,1000,,
2001,Honda,VFR800X,8,jesvfr,13.4,107.2,800,,
2004,Honda,XL1000VA Varadero,3,Maverickj,13.4,40.2,1000,,
2012,Honda,XR650L,15,Riaan,13.4,201,650,,
2007,Hyosung,GT650R,3,fatboyie,13.4,40.2,650,,
2011,Kawasaki,Ninja 1000,44,dtyndall,13.4,589.6,1000,,
2011,Kawasaki,ZX-10R,12,marktoml,13.4,160.8,1000,,
1999,Suzuki,Bandit 1200S,7,moxie.,13.4,93.8,,,
1994,Suzuki,RF600R,2,eyeguy.,13.4,26.8,600,,
2006,Suzuki,SV650S,1,biborado,13.4,13.4,650,,
2012,Triumph,Bonneville,3,kolosits,13.4,40.2,,,
1991,Yamaha,FJ1200,66,Hepcat,13.4,884.4,1200,,
2009,Yamaha,FZ1,38,leftlanemaster,13.4,509.2,998,Street,
2006,Yamaha,FZ1,10,mitchell,13.4,134,998,Street,
2006,Yamaha,FZ6,6,discgolfdude,13.4,80.4,600,Sport Touring,
2009,Yamaha,XT660X,6,rdezg,13.4,80.4,660,,
1989,Yamaha,XTZ Super 10,28,pockey,13.4,375.2,,,
2011,Aprilia,Mana GT,14,szax,13.3,186.2,840,Street,
2007,BMW,R1200GS,1,theofiloskatsipanos,13.3,13.3,1200,,
2011,Can-Am,RT Audio Convenience,74,chitchman,13.3,984.2,,,
2008,Can-Am,Spyder,173,SpyderGirl,13.3,2300.9,,,
2008,Can-Am,Spyder,22,Brevet05,13.3,292.6,,,
2010,Can-Am,Spyder RT-S,18,ChickenSpyder,13.3,239.4,,,
2007,Ducati,1098,22,stinkbug,13.3,292.6,1098,,http://www.fuelly.com/driver/stinkbug/1098
2011,Ducati,Diavel,6,DeanMorgan,13.3,79.8,,,
2004,Ducati,Multistrada 1000DS,10,ducatista,13.3,133,1000,,
2009,Harley-Davidson,FLHRCI Road King Classic,18,tleahy,13.3,239.4,,,
2005,Honda,CB900F,10,0da0ne,13.3,133,900,,
2005,Honda,CBR1000RR,2,sceats,13.3,26.6,1000,,
2004,Honda,CBR1000RR,1,yawningfungus,13.3,13.3,1000,,
1996,Honda,CBR1100XX,7,jeffzie,13.3,93.1,1100,,
2003,Honda,CBR600RR,11,darkgoda33,13.3,146.3,600,,
1997,Honda,Shadow 1100,3,jsbeaty,13.3,39.9,1100,,
1994,Honda,VT1100,18,jbomb831,13.3,239.4,1100,,
1998,Honda,VTR1000F SuperHawk,24,bellymungo,13.3,319.2,1000,,
2006,Husqvarna,SMS610,19,Katabolism,13.3,252.7,610,,
2011,Kawasaki,VN1700,70,mrjava65,13.3,931,1700,,
2000,Kawasaki,Vulcan 500 LTD,3,bugzcar,13.3,39.9,500,,
2005,Suzuki,GSX1300R Hayabusa,70,mark426,13.3,931,1300,,
2001,Suzuki,SV650,1,RogerCC,13.3,13.3,650,,
2003,Suzuki,VL800,1,Phatboy,13.3,13.3,800,,
2006,Yamaha,FZ1,30,fast4cheap,13.3,399,998,Street,
1988,Yamaha,FZ750,5,interpred,13.3,66.5,750,,
2005,Yamaha,R6,2,PSU,13.3,26.6,,,
1985,Yamaha,Virago XV700,50,Streetmedik,13.3,665,700,,
2010,Can-Am,RT Audio Convenience,78,HntngTrout,13.2,1029.6,,,
2012,Can-Am,RT Limited,10,mspiv,13.2,132,,,
1999,Ducati,M600,5,derelinguo,13.2,66,600,,
1999,Honda,CBR1100XX,12,stevei0220,13.2,158.4,1100,,
1998,Honda,CBR1100XX,6,DanVin,13.2,79.2,1100,,
2005,Honda,CBR600RR,3,KlutchRider,13.2,39.6,600,,
2001,Honda,CBR929 &bull; Gas L2,3,nathanbrown03.,13.2,39.6,929,,
2008,Honda,GL1800,6,lsommers,13.2,79.2,1800,,
1999,Honda,Valkyrie Interstate,111,markdixon,13.2,1465.2,,,
2010,Honda,VFR1200F,31,Rubbersidedown,13.2,409.2,1200,,
1991,Honda,VFR750,7,tweak740,13.2,92.4,750,,
2002,Honda,VFR800 Interceptor,1,merlinmaximust,13.2,13.2,800,,
2001,Husqvarna,SMS610,7,tairl,13.2,92.4,610,,
2003,Kawasaki,Concours ZG1000,17,aricharp,13.2,224.4,1000,,
1986,Kawasaki,Concours ZG1000,4,bugfixin,13.2,52.8,1000,,
2002,Kawasaki,VN1500,12,dynamicrider,13.2,158.4,1500,,
2012,Kawasaki,Z 1000,1,mightyboy,13.2,13.2,1000,,
2011,KTM,990 SMT,27,thegidds,13.2,356.4,990,,http://www.fuelly.com/driver/thegidds/990 SMT
2012,MV,Agusta F4,30,luizftoliveira,13.2,396,,,
1994,Suzuki,GSX-R750,3,Sup3rStar,13.2,39.6,750,,
2003,Suzuki,GSXR 600,4,DenisS,13.2,52.8,600,,
1999,Suzuki,GSXR 600,7,Bucky,13.2,92.4,600,,
2005,Triumph,Rocket III,2,Normsthename,13.2,26.4,,,
1999,Triumph,Trophy,38,flippa1971,13.2,501.6,,,
1994,Ural,Tourist,9,TMB,13.2,118.8,,,
2008,Victory,Vision,1,Firehawk,13.2,13.2,,,
2011,Yamaha,FZ1,69,maxchobi,13.2,910.8,998,Street,
2009,Yamaha,FZ1,48,FZ1NABS,13.2,633.6,998,Street,
1999,Aprilia,RSV Mille R,6,adamantis,13.1,78.6,,,
2012,Aprilia,RSV4,15,ericgullickson,13.1,196.5,,,
2008,Aprilia,Tuono,31,MikeTheBike,13.1,406.1,,,
1999,BMW,R1100RT,1,Zenith49,13.1,13.1,1100,,
2010,Can-Am,Spyder,102,jomion,13.1,1336.2,,,
2009,Can-Am,Spyder,3,mpatricksp.,13.1,39.3,,,
2008,Can-Am,Spyder,7,Bytemi,13.1,91.7,,,
2008,Can-Am,Spyder,23,blong77435,13.1,301.3,,,
2008,Can-Am,Spyder,6,ctabor.,13.1,78.6,,,
2010,Can-Am,Spyder RT-S,34,N1chef,13.1,445.4,,,
2010,Ducati,848,2,phenom3030,13.1,26.2,848,,http://www.fuelly.com/driver/phenom3030/848
2009,Harley-Davidson,VRSCF,1,dblbeez,13.1,13.1,,,
2007,Honda,CBR1000RR,24,dark2dawn,13.1,314.4,1000,,
2006,Honda,CBR1000RR,3,rcfaro,13.1,39.3,1000,,
2003,Honda,VFR800 Interceptor,10,zomb,13.1,131,800,,
1999,Honda,VTR1000F SuperHawk,14,zoeimogen,13.1,183.4,1000,,
1998,Honda,VTR1000F SuperHawk,36,K30,13.1,471.6,1000,,
1998,Honda,VTR1000F SuperHawk,4,mattster,13.1,52.4,1000,,
2001,Kawasaki,Concours ZG1000,42,toojeep4u,13.1,550.2,1000,,
2011,Kawasaki,VN1700,8,element80,13.1,104.8,1700,,
2004,Kawasaki,ZX-6R,6,5murf,13.1,78.6,,,
2008,KTM,990 Adventure,17,okourkoulos,13.1,222.7,990,,http://www.fuelly.com/driver/okourkoulos/990 Adventure
2011,KTM,990 SMT,53,Scutty,13.1,694.3,990,,http://www.fuelly.com/driver/Scutty/990 SMT
2009,Kymco,Super 8 150,17,krazeepinoy.,13.1,222.7,150,,
1977,Suzuki,GS750,10,stubbs,13.1,131,750,,
2010,Suzuki,GSX-R750,20,brmoore,13.1,262,750,,
2011,Suzuki,GSXR 600,1,whitey89,13.1,13.1,600,,
2000,Suzuki,SV650,9,elementguy053.,13.1,117.9,650,,
1999,Suzuki,SV650S,35,daveyrach,13.1,458.5,650,,
2000,Triumph,Daytona 955i,1,seabasstke,13.1,13.1,955,,
2008,Ural,Tourist,46,elizilla,13.1,602.6,,,
2008,Yamaha,FZ1,46,ryankarthur,13.1,602.6,998,Street,
2003,Yamaha,R6,7,Robb235,13.1,91.7,,,
1990,Yamaha,XJ600,2,Ragnaco,13.1,26.2,600,,
2004,Aprilia,RSV Mille R,9,ToNar,13,117,,,
1982,BMW,R100RT,51,DeonS,13,663,1000,,
2009,Buell,XB12Ss,13,Larigos,13,169,1200,,
2009,Can-Am,Spyder,42,roselover58,13,546,,,
2008,Can-Am,Spyder,49,wrhemp,13,637,,,
2008,Can-Am,Spyder,17,Tortellini,13,221,,,
2004,Ducati,Multistrada 1000DS,54,kriskris,13,702,1000,,
2012,Ducati,Multistrada 1200S,7,muonzoo.,13,91,,,
2007,Honda,CBR1000RR,1,battlecry75,13,13,1000,,
1978,Honda,GL1000,9,Kilgore.,13,117,1000,,
1983,Honda,GL1100 Interstate,12,2ac911,13,156,1100,,
1995,Honda,VFR750F,2,Koolkevbo,13,26,750,,
2003,Honda,VFR800 Interceptor,19,richieg,13,247,800,,
1990,Kawasaki,EX500,1,ninjasparky.,13,13,500,,
1981,Kawasaki,KZ650,8,bshaun,13,104,650,,
2012,KTM,990 SMT,8,sp30magnet,13,104,990,,http://www.fuelly.com/driver/sp30magnet/990 SMT
1993,Suzuki,GSX600F,8,garbagekid,13,104,600,,
2002,Suzuki,GSXR 600,19,Gixxer,13,247,600,,
2003,Suzuki,SV650,30,peteg,13,390,650,,
2001,Suzuki,VS800 Intruder,5,4dr4ever,13,65,800,,
2011,Ural,Gear Up,9,commiezilla,13,117,,,
2012,Ural,Retro M70,11,atrain104,13,143,,,
1988,Yamaha,FJ1200,8,turf,13,104,1200,,
2001,Yamaha,FZ1,2,lj516,13,26,998,Street,
2004,Yamaha,R1,6,jmathlin.,13,78,,,
1978,Yamaha,XS400,3,aaronbeekay,13,39,400,,
2010,Yamaha,YZF-R1,11,dangeroushamster,13,143,,,
2009,Yamaha,YZF-R1,44,porphyriac,13,572,,,
2007,Aprilia,Tuono,5,SUPERSTARDJ01,12.9,64.5,,,
2010,Can-Am,RT,5,cdragut,12.9,64.5,,,
2012,Can-Am,Spyder,8,roselover58,12.9,103.2,,,
2011,Can-Am,Spyder,36,nhoj,12.9,464.4,,,
2009,Can-Am,Spyder,36,bugerra,12.9,464.4,,,
2008,Can-Am,Spyder,11,jayallday01,12.9,141.9,,,
2008,Can-Am,Spyder,2,leoejr,12.9,25.8,,,
2007,Harley-Davidson,VRSCA,3,benninesevennine,12.9,38.7,,,
2011,Honda,CB1000R,43,AndyCr15,12.9,554.7,1000,,
1985,Honda,CB450 Nighthawk,1,KNieves,12.9,12.9,450,,
1981,Honda,CB750K,25,cdaiscool,12.9,322.5,750,,
1979,Honda,CB750K,7,mcweber12,12.9,90.3,750,,
2002,Honda,CBR 600 F4i,8,wigglez,12.9,103.2,600,,
2007,Honda,CBR1000RR,3,Servo,12.9,38.7,1000,,
2000,Honda,CBR929,3,mrh372,12.9,38.7,929,,
1999,Honda,Hornet 599 CB600F,6,JamesAquilina,12.9,77.4,599,,
2002,Honda,VTR1000F SuperHawk,3,2manymadmonkeys,12.9,38.7,1000,,
2001,Honda,XR400R,1,WoodyDog,12.9,12.9,400,,
1990,Kawasaki,KR-1S,3,kipster,12.9,38.7,,,
2004,Kawasaki,ZX-6R,1,projekt6,12.9,12.9,,,
2008,KTM,990 Adventure,4,wyomike.,12.9,51.6,990,,http://www.fuelly.com/driver/wyomike./990 Adventure
1994,Suzuki,GS500E,1,twelvepoint,12.9,12.9,500,,
2007,Suzuki,SV1000S,33,Crazy,12.9,425.7,1000,,
2001,Triumph,Daytona 955i,1,flyinthebuff,12.9,12.9,955,,
1985,Yamaha,FJ1100,4,turf,12.9,51.6,1100,,
2009,Can-Am,Spyder,17,BlingBling,12.8,217.6,,,
2012,Can-Am,Spyder RT-S,35,Knarfoh,12.8,448,,,
2011,Can-Am,Spyder RT-S,18,Bulldawg67,12.8,230.4,,,
2003,Honda,CB600F,15,senad89,12.8,192,600,,
1986,Honda,Shadow 1100,49,dave68,12.8,627.2,1100,,
2007,Honda,VFR800 Interceptor,1,zeocen,12.8,12.8,800,,
2002,Honda,VFR800 Interceptor,43,alexTH3man,12.8,550.4,800,,
2002,Honda,VFR800 Interceptor,17,SilverSnake,12.8,217.6,800,,
1998,Honda,VFR800 Interceptor,8,evilkinevil.,12.8,102.4,800,,
2003,Kawasaki,Z1000,24,bzwyatt,12.8,307.2,1000,,
2006,Kawasaki,ZX-6R,8,HeyLookItsFranco,12.8,102.4,,,
2012,KTM,990 SMT,37,cavlovic,12.8,473.6,990,,http://www.fuelly.com/driver/cavlovic/990 SMT
2003,Suzuki,DL1000,3,msaicha,12.8,38.4,1000,,
1998,Suzuki,RF900,6,dangerman,12.8,76.8,900,,
2010,Triumph,Street Triple,8,engineandtyrone,12.8,102.4,,,
2011,Ural,Gear Up,11,deeve,12.8,140.8,,,
2007,Yamaha,FZ1,26,Ashton,12.8,332.8,998,Street,
2006,Yamaha,FZ1,23,trenchtractor,12.8,294.4,998,Street,
2006,Yamaha,FZ1,3,ozzieboy,12.8,38.4,998,Street,
1984,Yamaha,Virago XV700,13,jscotto,12.8,166.4,700,,
2010,Can-Am,RT,12,NQSpyder,12.7,152.4,,,
2008,Can-Am,Spyder,1,Spyderman55,12.7,12.7,,,
2012,Can-Am,Spyder RT-S,13,firebike,12.7,165.1,,,
2011,Can-Am,Spyder RT-S,5,gortwol,12.7,63.5,,,
2009,Ducati,1198 S,22,evulhotdog,12.7,279.4,1198,,http://www.fuelly.com/driver/evulhotdog/1198 S
2013,Harley-Davidson,FLHTCUTG Trike,3,jimgpayne,12.7,38.1,,,
1975,Honda,CB 360,29,shanew,12.7,368.3,360,,
2009,Honda,CB1000R,4,clem71,12.7,50.8,1000,,
2002,Honda,Hornet 599 CB600F,4,Miggi03,12.7,50.8,599,,
2009,Honda,Shadow Spirit VT750C2,2,Fudd,12.7,25.4,,,
2010,Honda,VFR1200F,9,Mortrude,12.7,114.3,1200,,
1988,Kawasaki,Ninja 600,4,ninjamk,12.7,50.8,600,,
2011,KTM,990 Supermoto,88,kaivalagi,12.7,1117.6,990,,http://www.fuelly.com/driver/kaivalagi/990 Supermoto
2008,KTM,990 Supermoto,91,Ascottf,12.7,1155.7,990,,http://www.fuelly.com/driver/Ascottf/990 Supermoto
2010,Piaggio,MP3 500,22,nolatech,12.7,279.4,500,,
2008,Suzuki,DL650,4,Puppet,12.7,50.8,650,,
2010,Suzuki,EN Yes 125,2,leop23,12.7,25.4,125,,
2005,Suzuki,GSX1300R Hayabusa,3,FanaticalKilla,12.7,38.1,1300,,
1997,Suzuki,RF900,12,moike78,12.7,152.4,900,,
2005,Suzuki,SV650,1,Hazelnut,12.7,12.7,650,,
2008,Yamaha,Roadstar,3,Breacher,12.7,38.1,,,
2011,Can-Am,RT,4,huntindawg1962,12.6,50.4,,,
2012,Can-Am,RT Limited,72,vondalyn,12.6,907.2,,,
2011,Can-Am,RT Limited,24,ornerydog7,12.6,302.4,,,
2010,Can-Am,Spyder,23,briguy73,12.6,289.8,,,
2010,Can-Am,Spyder,84,strats,12.6,1058.4,,,
2010,Can-Am,Spyder,84,manoman14,12.6,1058.4,,,
2009,Can-Am,Spyder,90,elevenwheels,12.6,1134,,,
2009,Can-Am,Spyder,12,etrike,12.6,151.2,,,
2009,Can-Am,Spyder,4,ZG1400A9F,12.6,50.4,,,
2008,Can-Am,Spyder,403,rdkil1,12.6,5077.8,,,
2012,Can-Am,Spyder RT-S,110,naillz,12.6,1386,,,
2005,Genuine,Stella,1,ctrent.,12.6,12.6,,,
1975,Harley-Davidson,FLH-1200,7,Idahoser,12.6,88.2,1200,,
2010,Harley-Davidson,Sportster 1200N,2,freakrz,12.6,25.2,1200,,
2007,Honda,CBR1000RR,3,caesarcp,12.6,37.8,1000,,
2009,Honda,Hornet 599 CB600F,2,stp417,12.6,25.2,599,,
2003,Honda,rc51,8,doodude,12.6,100.8,1000,,
1998,Honda,VFR800 Interceptor,21,VFRistu,12.6,264.6,800,,
1998,Honda,XR277R,3,g94,12.6,37.8,277,,
2009,Kawasaki,Versys,1,Rogue1970,12.6,12.6,,,
2009,Kawasaki,ZX-6R,3,holder14,12.6,37.8,,,
1998,Kawasaki,ZX7,1,evoboy,12.6,12.6,,,
2004,KTM,625 SMC,26,colicabcadam,12.6,327.6,625,,http://www.fuelly.com/driver/colicabcadam/625 SMC
2007,MV,Agusta 910r,10,agnelloSquitieri,12.6,126,910,,
2006,Suzuki,DL650,8,jeems,12.6,100.8,650,,
1995,Suzuki,RF900,1,JimInSeattle,12.6,12.6,900,,
2008,Triumph,Thruxton,6,Scottyv9x,12.6,75.6,,,
2008,Yamaha,FZ1,43,dave990,12.6,541.8,998,Street,
1995,Yamaha,FZR1000 GENESIS,5,ctyler009,12.6,63,1000,,
2010,Yamaha,R1,18,trenchtractor,12.6,226.8,,,
2007,Yamaha,VStar 650 Classic,6,mrickert,12.6,75.6,650,,
2006,Yamaha,YZF-R1,22,WABez,12.6,277.2,,,
2007,BMW,R1200GS,2,dirkscholtz,12.5,25,1200,,
2012,Can-Am,RT Limited,43,slybird,12.5,537.5,,,
2012,Can-Am,RT Limited,39,harrypottar,12.5,487.5,,,
2008,Can-Am,Spyder,305,medeff,12.5,3812.5,,,
2008,Can-Am,Spyder RS,7,truck85,12.5,87.5,,,
1998,Honda,Valkyrie Standard,39,EastBayRider.,12.5,487.5,,,
1995,Kawasaki,EX500,8,Kahooli.,12.5,100,500,,
1985,Kawasaki,Ninja 600,1,paulney,12.5,12.5,600,,
2004,Kawasaki,Z750,3,nb44,12.5,37.5,750,,
1990,Kawasaki,ZX7,6,aaronbeekay,12.5,75,,,
2006,Triumph,Rocket III Classic,2,athens71.,12.5,25,,,
2012,Triumph,Tiger T800,2,digiman,12.5,25,800,,
1989,Yamaha,FJ1200,24,SteelCityBaggie,12.5,300,1200,,
2006,Yamaha,FZ1,21,jesjames9598,12.5,262.5,998,Street,
2011,Yamaha,Stryker,15,Boolshot,12.5,187.5,,,
2009,Yamaha,Vmax,10,why2kmax,12.5,125,,,
1997,Yamaha,XJR 1200,19,Fazeshifter,12.5,237.5,1200,,
2009,Yamaha,YZF-R1,1,wacton,12.5,12.5,,,
1998,Yamaha,YZF1000R,1,yamsmart,12.5,12.5,1000,,
2002,BMW,R1150GS,1,Akyla,12.4,12.4,1150,,
2011,Can-Am,RT Audio Convenience,121,ArrMiHardies,12.4,1500.4,,,
2011,Can-Am,RT Limited,8,hokiev,12.4,99.2,,,
2010,Can-Am,Spyder,187,wa3wheels,12.4,2318.8,,,
2009,Can-Am,Spyder,24,TrojanMan,12.4,297.6,,,
2008,Can-Am,Spyder,48,Just4Fun,12.4,595.2,,,
2008,Can-Am,Spyder,73,dltang.,12.4,905.2,,,
2009,Honda,CBR125R,2,GarDee,12.4,24.8,125,,
1997,Honda,Valkyrie Tourer,34,RobA,12.4,421.6,,,
2010,Honda,VFR1200F,78,BrandX,12.4,967.2,1200,,
2009,Honda,VFR800 Interceptor,6,NasYVR,12.4,74.4,800,,
2003,Honda,XL1000VA Varadero,2,Pepezoomba,12.4,24.8,1000,,
1981,Kawasaki,KZ650,7,skatersonly,12.4,86.8,650,,
2009,Kawasaki,Z750,2,futtegud,12.4,24.8,750,,
2004,Kawasaki,ZX-10R,1,rmarto,12.4,12.4,1000,,
1999,Kawasaki,ZX-9r,4,Jasbery,12.4,49.6,,,
2008,KTM,950 super enduro,38,Crowley13,12.4,471.2,950,,http://www.fuelly.com/driver/Crowley13/950 super enduro
2008,Suzuki,DL1000,29,Mannakin,12.4,359.6,1000,,
2007,Suzuki,DL1000,31,Saito,12.4,384.4,1000,,
2005,Suzuki,GSX1300R Hayabusa,27,BusaBob,12.4,334.8,1300,,
1992,Suzuki,VS800 Intruder,14,TiberiusDRAIG,12.4,173.6,800,,
2008,Triumph,Bonneville,5,plusone,12.4,62,,,
1977,Triumph,Bonneville,6,threar,12.4,74.4,,,
2006,Yamaha,Vstar 650 custom,1,CaptHarlock,12.4,12.4,650,,
2007,Aprilia,Tuono,7,neilma,12.3,86.1,,,
1997,BMW,F650ST,27,JamesAquilina,12.3,332.1,650,,
2008,BMW,K1200S,2,devioustrap,12.3,24.6,1200,,
2012,Can-Am,RT Limited,35,Hammie,12.3,430.5,,,
2010,Can-Am,Spyder,229,VaughnCat,12.3,2816.7,,,
2008,Can-Am,Spyder,33,rleathen,12.3,405.9,,,
2011,Can-Am,Spyder RT-S,151,elevenwheels,12.3,1857.3,,,
2008,Harley-Davidson,FLHRSE4,5,BigG,12.3,61.5,,,
2009,Harley-Davidson,FLHTCUTG Trike,2,beowulf66.,12.3,24.6,,,
2009,Honda,CB1000R,26,panagiotis,12.3,319.8,1000,,
1998,Honda,CBR1100XX,22,Stretchie,12.3,270.6,1100,,
1991,Honda,XRV750,18,grumbleweeduk,12.3,221.4,750,,
2011,Kawasaki,Ninja 250R,3,kaindenod,12.3,36.9,250,,
2005,Kawasaki,ZX-10R,7,goingtoscotland,12.3,86.1,1000,,
2011,KTM,990 SMT,7,GraFRacing,12.3,86.1,990,,http://www.fuelly.com/driver/GraFRacing/990 SMT
2008,Suzuki,C109,6,lawr1000,12.3,73.8,1783,,
2009,Suzuki,GSX-R750,89,JakeTrilla,12.3,1094.7,750,,
2000,Suzuki,GSX-R750,3,Yillis,12.3,36.9,750,,
2009,Triumph,Bonneville,9,samuelk,12.3,110.7,,,
2008,Triumph,Rocket III Classic,43,JCMan,12.3,528.9,,,
2008,Yamaha,FZ1,8,xgrind,12.3,98.4,998,Street,
2001,Aprilia,Futura,19,shaun,12.2,231.8,998,Sport Touring,
2007,Aprilia,RSV Mille R,2,dafke2018,12.2,24.4,,,
2011,Aprilia,RSV4,2,rescue13.,12.2,24.4,,,
2011,Can-Am,RT Limited,26,troypowell,12.2,317.2,,,
2010,Can-Am,Spyder,22,PyderRider,12.2,268.4,,,
2010,Can-Am,Spyder RT-S,4,SgtGriff,12.2,48.8,,,
2007,Ducati,1098,43,Desmond,12.2,524.6,1098,,http://www.fuelly.com/driver/Desmond/1098
2004,Honda,CBR600RR,8,RevolteD,12.2,97.6,600,,
2001,Honda,GL1800,5,poorboymeyer,12.2,61,1800,,
2012,Honda,VFR1200F,24,Badge,12.2,292.8,1200,,
2003,Honda,VTX 1800 R S,241,cheez,12.2,2940.2,1800,,
2004,Kawasaki,ZX-10R,3,Justincreadable,12.2,36.6,1000,,
2000,Suzuki,GS500E,2,pixlgeek,12.2,24.4,500,,
1975,Suzuki,T500M,5,MNellis,12.2,61,500,,
2006,Yamaha,FZ1,19,BouYastard,12.2,231.8,998,Street,
1982,Yamaha,XJ750 Seca,5,Trumpetrhapsody,12.2,61,750,,
1981,BMW,R80 GS,30,DeonS,12.1,363,800,,
2011,Can-Am,RT Limited,19,TrickyRick,12.1,229.9,,,
2008,Can-Am,Spyder,89,Seattle,12.1,1076.9,,,
2008,Can-Am,Spyder,20,mhennessy,12.1,242,,,
2011,Can-Am,Spyder RT-S,47,surgonamishr,12.1,568.7,,,
2010,Can-Am,Spyder RT-S,71,HntngTrout,12.1,859.1,,,
1973,Honda,CB350,3,DanDan,12.1,36.3,350,,
1998,Honda,Valkyrie Standard,14,Fuzzyphi,12.1,169.4,,,
1993,Honda,VFR750,55,afpierce489,12.1,665.5,750,,
2003,Honda,VFR800 Interceptor,1,davidonbowen.,12.1,12.1,800,,
1999,Honda,VFR800 Interceptor,1,Deeds,12.1,12.1,800,,
2008,Kawasaki,Ninja 650R,4,amkar,12.1,48.4,650,,
2011,KTM,990 Adventure,6,harlan,12.1,72.6,990,,http://www.fuelly.com/driver/harlan/990 Adventure
1997,Suzuki,Bandit 1200,2,dklumb,12.1,24.2,1200,,
2008,Suzuki,DL1000,14,DeepBlue,12.1,169.4,1000,,
1978,Suzuki,GS750,8,Fier,12.1,96.8,750,,
2009,Suzuki,GSX-R750,2,Torsello,12.1,24.2,750,,
2005,Triumph,Rocket III,7,paininthegas,12.1,84.7,,,
2009,Yamaha,FZ6,17,Premises187,12.1,205.7,600,Sport Touring,
2008,Yamaha,FZ6,9,Fabio85,12.1,108.9,600,Sport Touring,
2000,BMW,R1100s,16,Notoriusben,12,192,1100,,
2001,BMW,R1150GS,13,DDTRider,12,156,1150,,
2012,Can-Am,Spyder,20,markmarks,12,240,,,
2008,Can-Am,Spyder,106,truck85,12,1272,,,
2012,Can-Am,Spyder RT-S,8,PhxyiusSpyder,12,96,,,
1985,Honda,VF700F,5,KNieves,12,60,700,,
