Year,Make,Model,Model,fuelups,user,kml,kms,CC,,,
2005,Vespa,GT200    ,GT200,6,asinc,27.3,163.8,,,,
2005,Vespa,GT200    ,GT200,12,cvzyl,27,324,,,,
2005,Vespa,GT200    ,GT200,6,Yawnsky,22.8,136.8,,,,
2004,Vespa,GT200    ,GT200,79,JackR,24.4,1927.6,,,,
2004,Vespa,GT200    ,GT200,6,jgoeke,23.2,139.2,,,,
2004,Vespa,GT200    ,GT200,202,lomunchi,28.7,5797.4,,,,
2004,Vespa,GT200    ,GT200,3,Refugee.,23,69,,,,
2004,Vespa,GT200    ,GT200,19,brodyfrompa,27.3,518.7,,,,
2004,Vespa,GT200    ,GT200,2,GlennP,28.4,56.8,,,,
2004,Vespa,GT200    ,GT200,7,samalolo,21.4,149.8,,,,
2003,Vespa,GT200    ,GT200,16,PeterPoddy,25.6,409.6,,,,
2002,Vespa,GT200    ,GT200,12,LeiChat,25.6,307.2,,,,
2007,Vespa,GT60    ,GT60,15,scriber17,27.2,408,,,,
2012,Vespa,GTS 125   ,GTS,15,klaasds,21.6,324,125,,,
2011,Vespa,GTS 125   ,GTS,6,VespaGTS125LV,25.6,153.6,125,,,
2010,Vespa,GTS 125   ,GTS,21,Wim1979,27.9,585.9,125,,,
2009,Vespa,GTS 125   ,GTS,61,Gutzzman,21.4,1305.4,125,,,
2008,Vespa,GTS 125   ,GTS,11,amkrisis,24.2,266.2,125,,,
2008,Vespa,GTS 125   ,GTS,19,michaeldemeirleir,27.6,524.4,125,,,
2007,Vespa,GTS 125   ,GTS,71,guidi,22.6,1604.6,125,,,
2004,Vespa,GTS 125   ,GTS,5,texaspete100,22,110,125,,,
2012,Vespa,GTS 125 Super ie ,GTS,7,jonsGTS,24.5,171.5,125,,,
2011,Vespa,GTS 125 Super ie ,GTS,34,DrStuart,31.9,1084.6,125,,,
2011,Vespa,GTS 125 Super ie ,GTS,13,Knifeman,30.1,391.3,125,,,
2010,Vespa,GTS 125 Super ie ,GTS,33,zandman,29.4,970.2,125,,,
2010,Vespa,GTS 125 Super ie ,GTS,5,Dunamis,32.3,161.5,125,,,
2009,Vespa,GTS 250   ,GTS,278,ChillN,27.4,7617.2,250,,,
2009,Vespa,GTS 250   ,GTS,65,dademoss,33,2145,250,,,
2009,Vespa,GTS 250   ,GTS,1,STDave.,33.2,33.2,250,,,
2009,Vespa,GTS 250   ,GTS,58,MyScoot,27,1566,250,,,
2009,Vespa,GTS 250   ,GTS,4,jeanbean39,42.9,171.6,250,,,
2009,Vespa,GTS 250   ,GTS,14,tuggs.,25.6,358.4,250,,,
2009,Vespa,GTS 250   ,GTS,2,doccac,29.4,58.8,250,,,
2008,Vespa,GTS 250   ,GTS,71,mmehren,29,2059,250,,,
2008,Vespa,GTS 250   ,GTS,3,RunningUtes,24.3,72.9,250,,,
2008,Vespa,GTS 250   ,GTS,27,chrisives242.,27.5,742.5,250,,,
2008,Vespa,GTS 250   ,GTS,2,Crispy,27.7,55.4,250,,,
2008,Vespa,GTS 250   ,GTS,1,moshark,28.3,28.3,250,,,
2007,Vespa,GTS 250   ,GTS,114,Arno1,31.8,3625.2,250,,,
2007,Vespa,GTS 250   ,GTS,59,Arno1,33.5,1976.5,250,,,
2007,Vespa,GTS 250   ,GTS,74,chub512,28.6,2116.4,250,,,
2007,Vespa,GTS 250   ,GTS,78,kriskeyman,31.6,2464.8,250,,,
2007,Vespa,GTS 250   ,GTS,65,u2metoo,29,1885,250,,,
2007,Vespa,GTS 250   ,GTS,110,DamnRandall,23.1,2541,250,,,
2007,Vespa,GTS 250   ,GTS,39,o0dano0o,29.2,1138.8,250,,,
2007,Vespa,GTS 250   ,GTS,39,TimCC,27.8,1084.2,250,,,
2007,Vespa,GTS 250   ,GTS,30,TboneGTS250,26.2,786,250,,,
2007,Vespa,GTS 250   ,GTS,7,stingray.,29.4,205.8,250,,,
2007,Vespa,GTS 250   ,GTS,6,SIC,28.2,169.2,250,,,
2007,Vespa,GTS 250   ,GTS,18,touchton.,31.9,574.2,250,,,
2007,Vespa,GTS 250   ,GTS,21,Paulc510.,29.4,617.4,250,,,
2007,Vespa,GTS 250   ,GTS,31,vespaoldfart.,30.4,942.4,250,,,
2007,Vespa,GTS 250   ,GTS,26,bugstevew.,30.7,798.2,250,,,
2007,Vespa,GTS 250   ,GTS,4,Huds,28.4,113.6,250,,,
2006,Vespa,GTS 250   ,GTS,78,Icehawk,25.8,2012.4,250,,,
2006,Vespa,GTS 250   ,GTS,5,changerang.,29.9,149.5,250,,,
2006,Vespa,GTS 250   ,GTS,101,colemm,26.2,2646.2,250,,,
2006,Vespa,GTS 250   ,GTS,1,gpfwestie,22.8,22.8,250,,,
2011,Vespa,GTS 250 ie  ,GTS,15,hi12,21.2,318,250,,,
2011,Vespa,GTS 250 ie  ,GTS,40,IovisIuppiter,30.4,1216,250,,,
2010,Vespa,GTS 250 ie  ,GTS,17,Wim1979,29.7,504.9,250,,,
2009,Vespa,GTS 250 ie  ,GTS,60,Grantwriter,29.9,1794,250,,,
2009,Vespa,GTS 250 ie  ,GTS,38,ravenlore,27.7,1052.6,250,,,
2009,Vespa,GTS 250 ie  ,GTS,74,pilotaveloce,29.8,2205.2,250,,,
2009,Vespa,GTS 250 ie  ,GTS,45,Quezzie,30.6,1377,250,,,
2009,Vespa,GTS 250 ie  ,GTS,17,2Wheelz,28.6,486.2,250,,,
2009,Vespa,GTS 250 ie  ,GTS,18,kippy,31,558,250,,,
2009,Vespa,GTS 250 ie  ,GTS,66,killdevil,30.3,1999.8,250,,,
2009,Vespa,GTS 250 ie  ,GTS,3,femmeke830,27,81,250,,,
2009,Vespa,GTS 250 ie  ,GTS,40,ddipasupil,32.5,1300,250,,,
2009,Vespa,GTS 250 ie  ,GTS,17,sixfootnine,26.7,453.9,250,,,
2009,Vespa,GTS 250 ie  ,GTS,50,clemhk.,31.1,1555,250,,,
2009,Vespa,GTS 250 ie  ,GTS,8,sansandra.,30,240,250,,,
2009,Vespa,GTS 250 ie  ,GTS,39,yuap.,28.6,1115.4,250,,,
2009,Vespa,GTS 250 ie  ,GTS,51,bacalao,30.4,1550.4,250,,,
2009,Vespa,GTS 250 ie  ,GTS,99,kedierluc,28.7,2841.3,250,,,
2009,Vespa,GTS 250 ie  ,GTS,27,danderson87,26.8,723.6,250,,,
2009,Vespa,GTS 250 ie  ,GTS,35,cyberski,29,1015,250,,,
2009,Vespa,GTS 250 ie  ,GTS,17,strmytrbl,31.4,533.8,250,,,
2009,Vespa,GTS 250 ie  ,GTS,25,VespaDani,29.7,742.5,250,,,
2009,Vespa,GTS 250 ie  ,GTS,28,StevenD,26.8,750.4,250,,,
2009,Vespa,GTS 250 ie  ,GTS,5,mistersalty,24.9,124.5,250,,,
2009,Vespa,GTS 250 ie  ,GTS,4,markmors,25.9,103.6,250,,,
2009,Vespa,GTS 250 ie  ,GTS,1,mjr823,26.6,26.6,250,,,
2009,Vespa,GTS 250 ie  ,GTS,8,slappy,23.6,188.8,250,,,
2009,Vespa,GTS 250 ie  ,GTS,82,treppenwitz,25.9,2123.8,250,,,
2009,Vespa,GTS 250 ie  ,GTS,7,cphutchins.,30.4,212.8,250,,,
2008,Vespa,GTS 250 ie  ,GTS,68,eyeballbill.,28.7,1951.6,250,,,
2008,Vespa,GTS 250 ie  ,GTS,42,olibear,26.6,1117.2,250,,,
2008,Vespa,GTS 250 ie  ,GTS,17,75mgmidget,28.5,484.5,250,,,
2008,Vespa,GTS 250 ie  ,GTS,83,phuocsandiego,28.7,2382.1,250,,,
2008,Vespa,GTS 250 ie  ,GTS,6,Fiveplay68,29.9,179.4,250,,,
2008,Vespa,GTS 250 ie  ,GTS,17,roqholiday,29.6,503.2,250,,,
2008,Vespa,GTS 250 ie  ,GTS,4,CannesMiami,28.6,114.4,250,,,
2008,Vespa,GTS 250 ie  ,GTS,6,dissonantmuse,24.1,144.6,250,,,
2008,Vespa,GTS 250 ie  ,GTS,3,GaryC,28.6,85.8,250,,,
2008,Vespa,GTS 250 ie  ,GTS,11,GoHogs,31.2,343.2,250,,,
2008,Vespa,GTS 250 ie  ,GTS,2,ping,32.7,65.4,250,,,
2008,Vespa,GTS 250 ie  ,GTS,8,ebonyvespa,27.4,219.2,250,,,
2008,Vespa,GTS 250 ie  ,GTS,7,yanobobano,33.1,231.7,250,,,
2008,Vespa,GTS 250 ie  ,GTS,3,cphutchins.,31.4,94.2,250,,,
2007,Vespa,GTS 250 ie  ,GTS,103,hikingboots.,26.2,2698.6,250,,,
2007,Vespa,GTS 250 ie  ,GTS,62,Stan19,29.3,1816.6,250,,,
2007,Vespa,GTS 250 ie  ,GTS,58,xtine,27.6,1600.8,250,,,
2007,Vespa,GTS 250 ie  ,GTS,98,dchernikoff.,27.4,2685.2,250,,,
2007,Vespa,GTS 250 ie  ,GTS,21,timkru,28.9,606.9,250,,,
2007,Vespa,GTS 250 ie  ,GTS,56,soniam,28.1,1573.6,250,,,
2007,Vespa,GTS 250 ie  ,GTS,4,CJSCOOT,22.4,89.6,250,,,
2007,Vespa,GTS 250 ie  ,GTS,15,justicart,29.7,445.5,250,,,
2007,Vespa,GTS 250 ie  ,GTS,2,BillseVespa,28.2,56.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,9,yapa,30.3,272.7,250,,,
2007,Vespa,GTS 250 ie  ,GTS,17,drewdle,31.3,532.1,250,,,
2007,Vespa,GTS 250 ie  ,GTS,61,skypilot,27.7,1689.7,250,,,
2007,Vespa,GTS 250 ie  ,GTS,87,bagel,23.4,2035.8,250,,,
2007,Vespa,GTS 250 ie  ,GTS,60,sailinggent,23.3,1398,250,,,
2007,Vespa,GTS 250 ie  ,GTS,1,penelopepitstop,28,28,250,,,
2007,Vespa,GTS 250 ie  ,GTS,23,motoscoot,26.8,616.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,8,sitproperly108,28.3,226.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,8,JetMoto,29.5,236,250,,,
2007,Vespa,GTS 250 ie  ,GTS,156,OneEyedJack,30.4,4742.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,16,andrewb21,25.9,414.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,11,mark3eric,27,297,250,,,
2007,Vespa,GTS 250 ie  ,GTS,15,atlgts,29.6,444,250,,,
2007,Vespa,GTS 250 ie  ,GTS,74,sallad.,24.1,1783.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,9,prybo,49,441,250,,,
2007,Vespa,GTS 250 ie  ,GTS,1,dnolen,28.9,28.9,250,,,
2007,Vespa,GTS 250 ie  ,GTS,5,sportsdoc,28.5,142.5,250,,,
2007,Vespa,GTS 250 ie  ,GTS,8,dfly22000.,29.7,237.6,250,,,
2007,Vespa,GTS 250 ie  ,GTS,2,maatwright,27.1,54.2,250,,,
2007,Vespa,GTS 250 ie  ,GTS,4,peterhtomsen,36,144,250,,,
2007,Vespa,GTS 250 ie  ,GTS,1,Nwveggie,27.4,27.4,250,,,
2007,Vespa,GTS 250 ie  ,GTS,9,texpatriate.,25.7,231.3,250,,,
2006,Vespa,GTS 250 ie  ,GTS,15,rsmite,27.5,412.5,250,,,
2006,Vespa,GTS 250 ie  ,GTS,11,roiscoe,30.7,337.7,250,,,
2006,Vespa,GTS 250 ie  ,GTS,4,madmario.,28.6,114.4,250,,,
2006,Vespa,GTS 250 ie  ,GTS,25,Ladyhawk,28.1,702.5,250,,,
2006,Vespa,GTS 250 ie  ,GTS,7,Starchild21,34.8,243.6,250,,,
2006,Vespa,GTS 250 ie  ,GTS,25,mitulica,27.6,690,250,,,
2006,Vespa,GTS 250 ie  ,GTS,3,martinvh,25.6,76.8,250,,,
2012,Vespa,GTS 300 ie  ,GTS,5,Flipdiver79,25.7,128.5,300,,,
2012,Vespa,GTS 300 ie  ,GTS,24,Norry,28.9,693.6,300,,,
2012,Vespa,GTS 300 ie  ,GTS,10,spoole76,29.3,293,300,,,
2012,Vespa,GTS 300 ie  ,GTS,3,Schnarpsel,27.6,82.8,300,,,
2012,Vespa,GTS 300 ie  ,GTS,14,RoflGTS300,32.7,457.8,300,,,
2012,Vespa,GTS 300 ie  ,GTS,10,meilaj,26.6,266,300,,,
2012,Vespa,GTS 300 ie  ,GTS,4,konstantinvulkov,28.8,115.2,300,,,
2012,Vespa,GTS 300 ie  ,GTS,22,silkie,27.2,598.4,300,,,
2011,Vespa,GTS 300 ie  ,GTS,35,redwolfoz,29.4,1029,300,,,
2011,Vespa,GTS 300 ie  ,GTS,3,timjanadams,27.1,81.3,300,,,
2011,Vespa,GTS 300 ie  ,GTS,29,Harpya,21.2,614.8,300,,,
2011,Vespa,GTS 300 ie  ,GTS,16,radicatkid,25.5,408,300,,,
2011,Vespa,GTS 300 ie  ,GTS,3,marcosromero,23.9,71.7,300,,,
2010,Vespa,GTS 300 ie  ,GTS,36,tpvaughn3,26.1,939.6,300,,,
2010,Vespa,GTS 300 ie  ,GTS,23,bcbrit,29.6,680.8,300,,,
2010,Vespa,GTS 300 ie  ,GTS,5,loughtonsmith,26.4,132,300,,,
2010,Vespa,GTS 300 ie  ,GTS,10,Chunky,13.9,139,300,,,
2010,Vespa,GTS 300 ie  ,GTS,7,Dogdoc,21.8,152.6,300,,,
2009,Vespa,GTS 300 ie  ,GTS,4,Thyholt,23.1,92.4,300,,,
2008,Vespa,GTS 300 ie  ,GTS,43,mmehren,28.8,1238.4,300,,,
2012,Vespa,GTS 300 Super  ,GTS,4,djhancock,27.2,108.8,300,,,
2012,Vespa,GTS 300 Super  ,GTS,1,cringer,25.8,25.8,300,,,
2012,Vespa,GTS 300 Super  ,GTS,45,louwill,26,1170,300,,,
2012,Vespa,GTS 300 Super  ,GTS,31,DanDan,26.3,815.3,300,,,
2012,Vespa,GTS 300 Super  ,GTS,8,DRmike,24.4,195.2,300,,,
2012,Vespa,GTS 300 Super  ,GTS,25,klaborde,29.9,747.5,300,,,
2012,Vespa,GTS 300 Super  ,GTS,30,IBJanky,23.3,699,300,,,
2012,Vespa,GTS 300 Super  ,GTS,36,bushey,29.7,1069.2,300,,,
2012,Vespa,GTS 300 Super  ,GTS,26,mindspin,26.2,681.2,300,,,
2012,Vespa,GTS 300 Super  ,GTS,36,MCH,25.4,914.4,300,,,
2012,Vespa,GTS 300 Super  ,GTS,4,cwshiles,25.7,102.8,300,,,
2012,Vespa,GTS 300 Super  ,GTS,8,Denis99,28.5,228,300,,,
2012,Vespa,GTS 300 Super  ,GTS,16,whitebreadtoast,25.7,411.2,300,,,
2012,Vespa,GTS 300 Super  ,GTS,10,RosieGTS300,29.8,298,300,,,
2012,Vespa,GTS 300 Super  ,GTS,11,SkootzKabootz,27,297,300,,,
2012,Vespa,GTS 300 Super  ,GTS,9,thepaperclip,23.4,210.6,300,,,
2012,Vespa,GTS 300 Super  ,GTS,11,uglybull,24.8,272.8,300,,,
2011,Vespa,GTS 300 Super  ,GTS,82,laoster,28.6,2345.2,300,,,
2011,Vespa,GTS 300 Super  ,GTS,59,ScoodaGTS,29.9,1764.1,300,,,
2011,Vespa,GTS 300 Super  ,GTS,2,trikke,30.2,60.4,300,,,
2011,Vespa,GTS 300 Super  ,GTS,39,buddyboy,27.2,1060.8,300,,,
2011,Vespa,GTS 300 Super  ,GTS,20,Lifer.,24,480,300,,,
2011,Vespa,GTS 300 Super  ,GTS,19,lc8rider,27.3,518.7,300,,,
2011,Vespa,GTS 300 Super  ,GTS,10,gator51,26.7,267,300,,,
2011,Vespa,GTS 300 Super  ,GTS,35,davidcha64,26.3,920.5,300,,,
2011,Vespa,GTS 300 Super  ,GTS,21,Vince73,27.3,573.3,300,,,
2010,Vespa,GTS 300 Super  ,GTS,92,lauraalonso,27.4,2520.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,46,erewok,24.7,1136.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,17,shagmanx,25.1,426.7,300,,,
2010,Vespa,GTS 300 Super  ,GTS,7,motobruce,25.4,177.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,278,bagel,22.8,6338.4,300,,,
2010,Vespa,GTS 300 Super  ,GTS,14,MikeyL,26.1,365.4,300,,,
2010,Vespa,GTS 300 Super  ,GTS,105,GT4ME,25.7,2698.5,300,,,
2010,Vespa,GTS 300 Super  ,GTS,31,alpard78,27.9,864.9,300,,,
2010,Vespa,GTS 300 Super  ,GTS,22,figby,27.2,598.4,300,,,
2010,Vespa,GTS 300 Super  ,GTS,48,ulises,23.4,1123.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,17,livian,22.8,387.6,300,,,
2010,Vespa,GTS 300 Super  ,GTS,68,Mightywarlock,24.3,1652.4,300,,,
2010,Vespa,GTS 300 Super  ,GTS,18,realzenith,31,558,300,,,
2010,Vespa,GTS 300 Super  ,GTS,6,JDSski,21.2,127.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,53,Viscerok,22.6,1197.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,56,Scutrbrau,25.6,1433.6,300,,,
2010,Vespa,GTS 300 Super  ,GTS,5,drummer,25.8,129,300,,,
2010,Vespa,GTS 300 Super  ,GTS,12,techenigma,22.9,274.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,44,aproape,26.2,1152.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,38,thawatc4,29.4,1117.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,31,Rdunehew,26,806,300,,,
2010,Vespa,GTS 300 Super  ,GTS,13,scootchef,29.1,378.3,300,,,
2010,Vespa,GTS 300 Super  ,GTS,161,VespaDiva,25.4,4089.4,300,,,
2010,Vespa,GTS 300 Super  ,GTS,38,windsorknot,20.4,775.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,13,scootiepatootie,28.1,365.3,300,,,
2010,Vespa,GTS 300 Super  ,GTS,44,Gadgetman.,24.9,1095.6,300,,,
2010,Vespa,GTS 300 Super  ,GTS,25,cogito,28,700,300,,,
2010,Vespa,GTS 300 Super  ,GTS,62,volosong,24,1488,300,,,
2010,Vespa,GTS 300 Super  ,GTS,30,tnruss,31.9,957,300,,,
2010,Vespa,GTS 300 Super  ,GTS,23,TheBigMaroon.,26.1,600.3,300,,,
2010,Vespa,GTS 300 Super  ,GTS,3,kuj,24.6,73.8,300,,,
2010,Vespa,GTS 300 Super  ,GTS,10,sactogreg.,24.3,243,300,,,
2010,Vespa,GTS 300 Super  ,GTS,22,giaroolz,28.1,618.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,4,romm927,23,92,300,,,
2010,Vespa,GTS 300 Super  ,GTS,31,Msnformd,22.5,697.5,300,,,
2010,Vespa,GTS 300 Super  ,GTS,3,danson,25.2,75.6,300,,,
2010,Vespa,GTS 300 Super  ,GTS,16,SuperG,28.5,456,300,,,
2010,Vespa,GTS 300 Super  ,GTS,26,TexRon,25.2,655.2,300,,,
2010,Vespa,GTS 300 Super  ,GTS,3,shoctane,26,78,300,,,
2010,Vespa,GTS 300 Super  ,GTS,5,honnou,29.2,146,300,,,
2010,Vespa,GTS 300 Super  ,GTS,29,Jimwest,28.3,820.7,300,,,
2010,Vespa,GTS 300 Super  ,GTS,15,Nobile,44.5,667.5,300,,,
2010,Vespa,GTS 300 Super  ,GTS,10,MsVespa.,46.3,463,300,,,
2010,Vespa,GTS 300 Super  ,GTS,20,brilaz,23.9,478,300,,,
2010,Vespa,GTS 300 Super  ,GTS,12,slowroller.,29.9,358.8,300,,,
2009,Vespa,GTS 300 Super  ,GTS,48,WhiteSquall,28.4,1363.2,300,,,
2009,Vespa,GTS 300 Super  ,GTS,24,Lifer.,27.2,652.8,300,,,
2009,Vespa,GTS 300 Super  ,GTS,61,tonyb,29.3,1787.3,300,,,
2008,Vespa,GTS 300 Super  ,GTS,86,engelsen,28.3,2433.8,300,,,
2008,Vespa,GTS 300 Super  ,GTS,6,Zoop,27.8,166.8,300,,,
2008,Vespa,GTS 300 Super  ,GTS,11,McE,29,319,300,,,
2011,Vespa,GTV 250ie   ,GTV,9,mrnat,25.8,232.2,250,,,
2010,Vespa,GTV 250ie   ,GTV,72,ND2SCT,28,2016,250,,,
2010,Vespa,GTV 250ie   ,GTV,11,Mfeidler,24.9,273.9,250,,,
2009,Vespa,GTV 250ie   ,GTV,21,dazhansen,21.6,453.6,250,,,
2009,Vespa,GTV 250ie   ,GTV,7,AlanAnt,26.7,186.9,250,,,
2009,Vespa,GTV 250ie   ,GTV,9,velcrochic,32.5,292.5,250,,,
2008,Vespa,GTV 250ie   ,GTV,8,boxerfan,28.4,227.2,250,,,
2007,Vespa,GTV 250ie   ,GTV,36,purdue1,34.9,1256.4,250,,,
2007,Vespa,GTV 250ie   ,GTV,14,LolaLola,29.5,413,250,,,
2007,Vespa,GTV 250ie   ,GTV,6,bagel,24.6,147.6,250,,,
2007,Vespa,GTV 250ie   ,GTV,53,ghia914,27.9,1478.7,250,,,
2007,Vespa,GTV 250ie   ,GTV,10,walterr,29.7,297,250,,,
2012,Vespa,GTV 300 ie  ,GTV,6,KeithKaotic,29,174,300,,,
2012,Vespa,GTV 300 ie  ,GTV,17,rudyrude,27.8,472.6,300,,,
2012,Vespa,GTV 300 ie  ,GTV,5,xiongdi,21.9,109.5,300,,,
2012,Vespa,GTV 300 ie  ,GTV,18,Cottonpatch,25.5,459,300,,,
2012,Vespa,GTV 300 ie  ,GTV,35,GTV300,27.7,969.5,300,,,
2012,Vespa,GTV 300 ie  ,GTV,8,VespaJoe,27.1,216.8,300,,,
2012,Vespa,GTV 300 ie  ,GTV,9,eyedktr,28,252,300,,,
2011,Vespa,GTV 300 ie  ,GTV,24,marerex,25.5,612,300,,,
2011,Vespa,GTV 300 ie  ,GTV,39,RangerAJ,27.8,1084.2,300,,,
2011,Vespa,GTV 300 ie  ,GTV,31,MJB,26.4,818.4,300,,,
2011,Vespa,GTV 300 ie  ,GTV,2,truelorax,23.3,46.6,300,,,
2010,Vespa,GTV 300 ie  ,GTV,3,stv,27.4,82.2,300,,,
2009,Vespa,GTV250ie    ,GTV250ie,4,DailyRider,31.1,124.4,,,,
2009,Vespa,GTV250ie    ,GTV250ie,22,English,24.9,547.8,,,,
2009,Vespa,GTV250ie    ,GTV250ie,29,stinkyjones,25.1,727.9,,,,
2009,Vespa,GTV250ie    ,GTV250ie,34,bluebullseye,28.7,975.8,,,,
2009,Vespa,GTV250ie    ,GTV250ie,9,gojanego,30.1,270.9,,,,
2009,Vespa,GTV250ie    ,GTV250ie,19,Scutrbrau,29.3,556.7,,,,
2009,Vespa,GTV250ie    ,GTV250ie,7,TheBigMaroon.,25.7,179.9,,,,
2009,Vespa,GTV250ie    ,GTV250ie,2,redxluckyxcharms,28.2,56.4,,,,
2009,Vespa,GTV250ie    ,GTV250ie,3,bemocked,25.9,77.7,,,,
2009,Vespa,GTV250ie    ,GTV250ie,36,korts,29.7,1069.2,,,,
2009,Vespa,GTV250ie    ,GTV250ie,4,Oztorro19.,24.9,99.6,,,,
2008,Vespa,GTV250ie    ,GTV250ie,4,CoastPop,27.5,110,,,,
2008,Vespa,GTV250ie    ,GTV250ie,2,natebc,27.5,55,,,,
2008,Vespa,GTV250ie    ,GTV250ie,16,DG1,27.3,436.8,,,,
2008,Vespa,GTV250ie    ,GTV250ie,3,rcampoamor.,31.9,95.7,,,,
2007,Vespa,GTV250ie    ,GTV250ie,48,DutchIV,25,1200,,,,
2007,Vespa,GTV250ie    ,GTV250ie,15,BrettDenbow,22.4,336,,,,
2007,Vespa,GTV250ie    ,GTV250ie,39,abats,31.3,1220.7,,,,
2007,Vespa,GTV250ie    ,GTV250ie,3,neila78.,26.3,78.9,,,,
2007,Vespa,GTV250ie    ,GTV250ie,6,slowroller.,33.6,201.6,,,,
2011,Vespa,LML 125 4T  ,LML,3,mcarto,35.7,107.1,125,,,
2011,Vespa,LX 125 ie  ,LX,15,sxs,28,420,125,,,
2010,Vespa,LX 125 ie  ,LX,20,NaMcO,33.4,668,125,,,
2010,Vespa,LX 125 ie  ,LX,24,rad30,37.8,907.2,125,,,
2009,Vespa,LX 125 ie  ,LX,58,hsousa79,26.7,1548.6,125,,,
2009,Vespa,LX 125 ie  ,LX,9,ruif13,40.1,360.9,125,,,
2009,Vespa,LX 125 ie  ,LX,11,antverissimo,31.8,349.8,125,,,
2009,Vespa,LX 125 ie  ,LX,40,deano,30.3,1212,125,,,
2009,Vespa,LX 125 ie  ,LX,1,mattzmith.,23.9,23.9,125,,,
2011,Vespa,LX 150   ,LX,64,pr3d4tor,25,1600,150,,,
2011,Vespa,LX 150   ,LX,4,ahimc,777.9,3111.6,150,,,
2010,Vespa,LX 150   ,LX,28,PinkLady,26.9,753.2,150,,,
2010,Vespa,LX 150   ,LX,4,randylyons,29.4,117.6,150,,,
2010,Vespa,LX 150   ,LX,17,killdevil,28.5,484.5,150,,,
2010,Vespa,LX 150   ,LX,40,xfedupx.,28.6,1144,150,,,
2009,Vespa,LX 150   ,LX,14,xhur,22.2,310.8,150,,,
2009,Vespa,LX 150   ,LX,2,Scooterbrad,26.8,53.6,150,,,
2009,Vespa,LX 150   ,LX,7,Joolzy,21.9,153.3,150,,,
2009,Vespa,LX 150   ,LX,12,Schnarpsel,29.6,355.2,150,,,
2009,Vespa,LX 150   ,LX,45,Polykromic.,27.4,1233,150,,,
2009,Vespa,LX 150   ,LX,23,corsa,24.5,563.5,150,,,
2009,Vespa,LX 150   ,LX,11,louwill,29.1,320.1,150,,,
2009,Vespa,LX 150   ,LX,5,Pancho,27,135,150,,,
2009,Vespa,LX 150   ,LX,23,John9898,26.2,602.6,150,,,
2009,Vespa,LX 150   ,LX,5,xtralongleave,48.6,243,150,,,
2009,Vespa,LX 150   ,LX,4,coracle,29.8,119.2,150,,,
2009,Vespa,LX 150   ,LX,13,fierlion.,27,351,150,,,
2009,Vespa,LX 150   ,LX,5,VespaBrian,21.6,108,150,,,
2009,Vespa,LX 150   ,LX,35,Bloo,27.4,959,150,,,
2009,Vespa,LX 150   ,LX,10,JMakare,27.4,274,150,,,
2009,Vespa,LX 150   ,LX,13,romm927,20.4,265.2,150,,,
2009,Vespa,LX 150   ,LX,7,scooterdude.,30.4,212.8,150,,,
2008,Vespa,LX 150   ,LX,37,Dannyh,22.7,839.9,150,,,
2008,Vespa,LX 150   ,LX,9,Tenshisonnet,25.3,227.7,150,,,
2008,Vespa,LX 150   ,LX,5,DianeT,27.7,138.5,150,,,
2008,Vespa,LX 150   ,LX,5,VespaDiva,24.7,123.5,150,,,
2008,Vespa,LX 150   ,LX,20,frankiec,27.6,552,150,,,
2008,Vespa,LX 150   ,LX,33,kuj,25.4,838.2,150,,,
2008,Vespa,LX 150   ,LX,4,ratchu,20.6,82.4,150,,,
2008,Vespa,LX 150   ,LX,42,juniorswa,27.7,1163.4,150,,,
2008,Vespa,LX 150   ,LX,6,dugmobiles,33.7,202.2,150,,,
2008,Vespa,LX 150   ,LX,27,edge,29,783,150,,,
2007,Vespa,LX 150   ,LX,23,420greg,22.8,524.4,150,,,
2007,Vespa,LX 150   ,LX,39,machapelle,27.8,1084.2,150,,,
2007,Vespa,LX 150   ,LX,142,OnePrairiePiston.,24,3408,150,,,
2007,Vespa,LX 150   ,LX,76,lovine,26.6,2021.6,150,,,
2007,Vespa,LX 150   ,LX,113,ScooterBug.,33.8,3819.4,150,,,
2007,Vespa,LX 150   ,LX,13,FancyTravel,27.5,357.5,150,,,
2007,Vespa,LX 150   ,LX,36,mikeb1110.,30.1,1083.6,150,,,
2007,Vespa,LX 150   ,LX,9,happyscooting,28.7,258.3,150,,,
2007,Vespa,LX 150   ,LX,13,vincenta,24.8,322.4,150,,,
2007,Vespa,LX 150   ,LX,7,rabourn,25.6,179.2,150,,,
